Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index
ORD_2c3e2c9d,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-10 20:43:53.298,Variant 18,18
ORD_2c3e2c9d,buyer: Send order,buyer,2020-01-10 20:43:53.435,Variant 18,18
ORD_2c3e2c9d,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-10 20:48:53.439,Variant 18,18
ORD_2c3e2c9d,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-11 04:58:31.615,Variant 18,18
ORD_2c3e2c9d,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-11 05:49:54.547,Variant 18,18
ORD_2c3e2c9d,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-11 05:49:54.630,Variant 18,18
ORD_2c3e2c9d,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-11 05:49:54.630,Variant 18,18
ORD_2c3e2c9d,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-11 06:19:54.648,Variant 18,18
ORD_2c3e2c9d,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-11 06:41:56.342,Variant 18,18
ORD_2c3e2c9d,seller: Send invoice,seller,2020-01-11 06:41:56.419,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Queued Task (on_invoice),buyer_purchaser_1,2020-01-11 06:52:58.093,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-11 06:57:58.163,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-11 07:02:58.259,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Queued Task (send_pay),buyer_purchaser_1,2020-01-11 07:22:58.407,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-11 07:27:58.476,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-11 07:42:58.886,Variant 18,18
ORD_2c3e2c9d,buyer: Send pay,buyer,2020-01-11 07:42:59.029,Variant 18,18
ORD_2c3e2c9d,seller_accountant_1: Received Task (on_pay),seller_accountant_1,2020-01-11 07:57:10.663,Variant 18,18
ORD_2c3e2c9d,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-11 08:02:59.090,Variant 18,18
ORD_2c3e2c9d,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-11 08:32:59.196,Variant 18,18
ORD_2c3e2c9d,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-11 12:52:53.022,Variant 18,18
ORD_2c3e2c9d,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-11 13:22:53.444,Variant 18,18
ORD_2c3e2c9d,seller: Send delivery_req,seller,2020-01-11 13:22:53.485,Variant 18,18
ORD_2c3e2c9d,logistics_warehouseman_1: Received Task (on_delivery_req),logistics_warehouseman_1,2020-01-11 13:30:30.766,Variant 18,18
ORD_2c3e2c9d,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-11 13:35:48.855,Variant 18,18
ORD_2c3e2c9d,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-11 14:38:22.798,Variant 18,18
ORD_2c3e2c9d,logistics_courier_2: Queued Task (send_deliver),logistics_courier_2,2020-01-11 14:38:22.838,Variant 18,18
ORD_2c3e2c9d,logistics_courier_2: Started Task (send_deliver),logistics_courier_2,2020-01-11 15:18:29.710,Variant 18,18
ORD_2c3e2c9d,logistics_courier_2: Completed Task (send_deliver),logistics_courier_2,2020-01-11 21:34:48.284,Variant 18,18
ORD_2c3e2c9d,logistics: Send deliver,logistics,2020-01-11 21:34:48.327,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-01-11 21:39:48.528,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-11 22:04:49.300,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-11 22:20:53.849,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-01-11 22:20:57.537,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-11 22:35:54.272,Variant 18,18
ORD_2c3e2c9d,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-11 22:45:54.366,Variant 18,18
ORD_2c3e2c9d,buyer: Send confirm,buyer,2020-01-11 22:45:54.519,Variant 18,18
ORD_2c3e2c9d,seller_clerk_1: Queued Task (on_confirm),seller_clerk_1,2020-01-11 22:50:54.525,Variant 18,18
ORD_2c3e2c9d,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-12 02:40:48.020,Variant 18,18
ORD_2c3e2c9d,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-12 02:50:48.109,Variant 18,18
ORD_6173f2ed,buyer_purchaser_1: Received Task (send_order),buyer_purchaser_1,2020-01-11 00:52:16.815,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-11 00:57:04.940,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-11 01:02:05.042,Variant 14,14
ORD_6173f2ed,buyer: Send order,buyer,2020-01-11 01:02:05.188,Variant 14,14
ORD_6173f2ed,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-11 01:30:50.334,Variant 14,14
ORD_6173f2ed,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-11 08:02:59.100,Variant 14,14
ORD_6173f2ed,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-11 08:47:27.100,Variant 14,14
ORD_6173f2ed,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-11 08:47:27.154,Variant 14,14
ORD_6173f2ed,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-11 08:58:46.704,Variant 14,14
ORD_6173f2ed,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-11 09:29:30.878,Variant 14,14
ORD_6173f2ed,seller: Send invoice,seller,2020-01-11 09:29:30.926,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Received Task (on_invoice),buyer_purchaser_1,2020-01-11 09:50:15.219,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-11 09:57:27.842,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-11 10:02:27.945,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Received Task (send_cancel_req),buyer_purchaser_1,2020-01-11 10:38:41.054,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Started Task (send_cancel_req),buyer_purchaser_1,2020-01-11 10:56:00.343,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Completed Task (send_cancel_req),buyer_purchaser_1,2020-01-11 11:06:00.554,Variant 14,14
ORD_6173f2ed,buyer: Send cancel_req,buyer,2020-01-11 11:06:00.699,Variant 14,14
ORD_6173f2ed,seller_clerk_1: Queued Task (on_cancel_req),seller_clerk_1,2020-01-11 11:16:38.360,Variant 14,14
ORD_6173f2ed,seller_clerk_1: Started Task (on_cancel_req),seller_clerk_1,2020-01-11 16:04:54.554,Variant 14,14
ORD_6173f2ed,seller_clerk_1: Completed Task (on_cancel_req),seller_clerk_1,2020-01-11 16:39:41.076,Variant 14,14
ORD_6173f2ed,seller_clerk_1: Queued Task (send_cancel_ack),seller_clerk_1,2020-01-11 16:39:41.128,Variant 14,14
ORD_6173f2ed,seller_clerk_1: Started Task (send_cancel_ack),seller_clerk_1,2020-01-11 23:01:26.512,Variant 14,14
ORD_6173f2ed,seller_clerk_1: Completed Task (send_cancel_ack),seller_clerk_1,2020-01-11 23:06:26.713,Variant 14,14
ORD_6173f2ed,seller: Send cancel_ack,seller,2020-01-11 23:06:26.759,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Queued Task (on_cancel_ack),buyer_purchaser_1,2020-01-11 23:15:50.707,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Started Task (on_cancel_ack),buyer_purchaser_1,2020-01-11 23:20:50.777,Variant 14,14
ORD_6173f2ed,buyer_purchaser_1: Completed Task (on_cancel_ack),buyer_purchaser_1,2020-01-11 23:25:50.875,Variant 14,14
ORD_8aab899a,buyer_purchaser_1: Received Task (send_order),buyer_purchaser_1,2020-01-11 01:52:50.638,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-11 02:25:28.423,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-11 02:30:28.520,Variant 19,19
ORD_8aab899a,buyer: Send order,buyer,2020-01-11 02:30:28.663,Variant 19,19
ORD_8aab899a,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-11 02:30:38.943,Variant 19,19
ORD_8aab899a,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-11 09:57:27.854,Variant 19,19
ORD_8aab899a,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-11 10:38:41.018,Variant 19,19
ORD_8aab899a,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-11 10:38:41.058,Variant 19,19
ORD_8aab899a,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-11 10:38:41.058,Variant 19,19
ORD_8aab899a,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-11 10:56:00.340,Variant 19,19
ORD_8aab899a,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-11 11:23:33.626,Variant 19,19
ORD_8aab899a,seller: Send invoice,seller,2020-01-11 11:23:33.672,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Received Task (on_invoice),buyer_purchaser_1,2020-01-11 11:25:42.753,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-11 11:38:49.443,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-11 11:43:49.553,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Queued Task (send_pay),buyer_purchaser_1,2020-01-11 11:49:26.897,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-11 12:02:39.141,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-11 12:17:39.246,Variant 19,19
ORD_8aab899a,buyer: Send pay,buyer,2020-01-11 12:17:39.386,Variant 19,19
ORD_8aab899a,seller_accountant_1: Received Task (on_pay),seller_accountant_1,2020-01-11 12:22:39.391,Variant 19,19
ORD_8aab899a,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-11 12:37:52.818,Variant 19,19
ORD_8aab899a,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-11 13:07:53.336,Variant 19,19
ORD_8aab899a,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-11 15:04:53.283,Variant 19,19
ORD_8aab899a,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-11 15:34:54.016,Variant 19,19
ORD_8aab899a,seller: Send delivery_req,seller,2020-01-11 15:34:54.058,Variant 19,19
ORD_8aab899a,logistics_warehouseman_1: Received Task (on_delivery_req),logistics_warehouseman_1,2020-01-11 15:34:54.059,Variant 19,19
ORD_8aab899a,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-11 15:44:54.322,Variant 19,19
ORD_8aab899a,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-11 16:49:53.802,Variant 19,19
ORD_8aab899a,logistics_courier_3: Received Task (send_deliver),logistics_courier_3,2020-01-11 16:49:53.845,Variant 19,19
ORD_8aab899a,logistics_courier_3: Started Task (send_deliver),logistics_courier_3,2020-01-11 17:02:18.263,Variant 19,19
ORD_8aab899a,logistics_courier_3: Completed Task (send_deliver),logistics_courier_3,2020-01-11 22:51:24.011,Variant 19,19
ORD_8aab899a,logistics: Send deliver,logistics,2020-01-11 22:51:24.057,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-01-11 23:00:54.732,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-11 23:01:26.507,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-11 23:15:50.669,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-01-11 23:20:50.811,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-11 23:25:50.880,Variant 19,19
ORD_8aab899a,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-11 23:35:50.978,Variant 19,19
ORD_8aab899a,buyer: Send confirm,buyer,2020-01-11 23:35:51.128,Variant 19,19
ORD_8aab899a,seller_clerk_1: Queued Task (on_confirm),seller_clerk_1,2020-01-11 23:36:27.283,Variant 19,19
ORD_8aab899a,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-12 04:13:50.967,Variant 19,19
ORD_8aab899a,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-12 04:23:51.170,Variant 19,19
ORD_06979f7d,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-11 04:19:02.312,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-11 04:28:40.857,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-11 04:33:40.958,Variant 10,10
ORD_06979f7d,buyer: Send order,buyer,2020-01-11 04:33:41.107,Variant 10,10
ORD_06979f7d,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-11 04:48:34.233,Variant 10,10
ORD_06979f7d,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-11 11:49:26.863,Variant 10,10
ORD_06979f7d,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-11 12:37:52.816,Variant 10,10
ORD_06979f7d,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-11 12:37:52.849,Variant 10,10
ORD_06979f7d,seller_accountant_1: Queued Task (send_invoice),seller_accountant_1,2020-01-11 12:37:52.849,Variant 10,10
ORD_06979f7d,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-11 13:07:53.343,Variant 10,10
ORD_06979f7d,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-11 13:35:48.854,Variant 10,10
ORD_06979f7d,seller: Send invoice,seller,2020-01-11 13:35:48.900,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Queued Task (on_invoice),buyer_purchaser_1,2020-01-11 14:09:53.327,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-11 14:26:34.249,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-11 14:31:34.349,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Queued Task (send_pay),buyer_purchaser_1,2020-01-11 14:38:22.833,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-11 14:48:22.902,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-11 15:03:23.115,Variant 10,10
ORD_06979f7d,buyer: Send pay,buyer,2020-01-11 15:03:23.255,Variant 10,10
ORD_06979f7d,seller_accountant_1: Received Task (on_pay),seller_accountant_1,2020-01-11 15:04:53.312,Variant 10,10
ORD_06979f7d,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-11 15:32:02.241,Variant 10,10
ORD_06979f7d,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-11 16:02:02.769,Variant 10,10
ORD_06979f7d,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-11 17:16:09.884,Variant 10,10
ORD_06979f7d,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-11 17:46:10.099,Variant 10,10
ORD_06979f7d,seller: Send delivery_req,seller,2020-01-11 17:46:10.139,Variant 10,10
ORD_06979f7d,logistics_warehouseman_1: Queued Task (on_delivery_req),logistics_warehouseman_1,2020-01-11 17:49:48.334,Variant 10,10
ORD_06979f7d,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-11 17:54:34.577,Variant 10,10
ORD_06979f7d,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-11 19:03:19.464,Variant 10,10
ORD_06979f7d,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-11 19:03:19.512,Variant 10,10
ORD_06979f7d,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-01-11 20:21:02.778,Variant 10,10
ORD_06979f7d,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-01-12 02:55:11.331,Variant 10,10
ORD_06979f7d,logistics: Send deliver,logistics,2020-01-12 02:55:11.377,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-01-12 03:05:12.787,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-12 03:31:53.348,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-12 03:48:23.317,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-01-12 03:53:23.465,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-12 04:09:19.562,Variant 10,10
ORD_06979f7d,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-12 04:19:19.861,Variant 10,10
ORD_06979f7d,buyer: Send confirm,buyer,2020-01-12 04:19:20.006,Variant 10,10
ORD_06979f7d,seller_clerk_1: Queued Task (on_confirm),seller_clerk_1,2020-01-12 04:23:51.216,Variant 10,10
ORD_06979f7d,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-12 05:47:38.888,Variant 10,10
ORD_06979f7d,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-12 05:57:39.301,Variant 10,10
ORD_a9f7a823,buyer_purchaser_1: Received Task (send_order),buyer_purchaser_1,2020-01-11 09:27:27.453,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-11 09:29:30.879,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-11 09:34:30.976,Variant 7,7
ORD_a9f7a823,buyer: Send order,buyer,2020-01-11 09:34:31.121,Variant 7,7
ORD_a9f7a823,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-11 09:50:15.232,Variant 7,7
ORD_a9f7a823,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-11 14:19:53.404,Variant 7,7
ORD_a9f7a823,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-11 15:04:53.276,Variant 7,7
ORD_a9f7a823,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-11 15:04:53.311,Variant 7,7
ORD_a9f7a823,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-11 15:08:23.322,Variant 7,7
ORD_a9f7a823,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-11 15:32:02.235,Variant 7,7
ORD_a9f7a823,seller: Send invoice,seller,2020-01-11 15:32:02.283,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Queued Task (on_invoice),buyer_purchaser_1,2020-01-11 15:44:54.365,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-11 15:49:54.431,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-11 15:54:54.535,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Queued Task (send_cancel_req),buyer_purchaser_1,2020-01-11 16:02:02.811,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Started Task (send_cancel_req),buyer_purchaser_1,2020-01-11 16:04:54.873,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Completed Task (send_cancel_req),buyer_purchaser_1,2020-01-11 16:14:54.963,Variant 7,7
ORD_a9f7a823,buyer: Send cancel_req,buyer,2020-01-11 16:14:55.113,Variant 7,7
ORD_a9f7a823,seller_clerk_1: Queued Task (on_cancel_req),seller_clerk_1,2020-01-11 16:27:16.164,Variant 7,7
ORD_a9f7a823,seller_clerk_1: Started Task (on_cancel_req),seller_clerk_1,2020-01-11 22:30:57.714,Variant 7,7
ORD_a9f7a823,seller_clerk_1: Completed Task (on_cancel_req),seller_clerk_1,2020-01-11 23:01:26.508,Variant 7,7
ORD_a9f7a823,seller_clerk_1: Queued Task (send_cancel_ack),seller_clerk_1,2020-01-11 23:01:26.550,Variant 7,7
ORD_a9f7a823,seller_clerk_1: Started Task (send_cancel_ack),seller_clerk_1,2020-01-12 03:31:53.363,Variant 7,7
ORD_a9f7a823,seller_clerk_1: Completed Task (send_cancel_ack),seller_clerk_1,2020-01-12 03:36:53.452,Variant 7,7
ORD_a9f7a823,seller: Send cancel_ack,seller,2020-01-12 03:36:53.495,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Queued Task (on_cancel_ack),buyer_purchaser_1,2020-01-12 03:46:20.442,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Started Task (on_cancel_ack),buyer_purchaser_1,2020-01-12 03:48:23.323,Variant 7,7
ORD_a9f7a823,buyer_purchaser_1: Completed Task (on_cancel_ack),buyer_purchaser_1,2020-01-12 03:53:23.424,Variant 7,7
ORD_8cfb9505,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-11 11:16:38.360,Variant 20,20
ORD_8cfb9505,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-11 11:20:42.506,Variant 20,20
ORD_8cfb9505,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-11 11:25:42.718,Variant 20,20
ORD_8cfb9505,buyer: Send order,buyer,2020-01-11 11:25:42.858,Variant 20,20
ORD_8cfb9505,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-11 11:38:49.488,Variant 20,20
ORD_8cfb9505,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-11 16:39:41.086,Variant 20,20
ORD_8cfb9505,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-11 17:16:09.882,Variant 20,20
ORD_8cfb9505,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-11 17:16:09.930,Variant 20,20
ORD_8cfb9505,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-11 17:16:09.930,Variant 20,20
ORD_8cfb9505,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-11 17:39:48.079,Variant 20,20
ORD_8cfb9505,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-11 18:15:07.009,Variant 20,20
ORD_8cfb9505,seller: Send invoice,seller,2020-01-11 18:15:07.053,Variant 20,20
ORD_8cfb9505,buyer_purchaser_1: Queued Task (on_invoice),buyer_purchaser_1,2020-01-11 18:17:15.839,Variant 20,20
ORD_8cfb9505,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-11 18:27:15.901,Variant 20,20
ORD_8cfb9505,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-11 18:32:16.002,Variant 20,20
ORD_8cfb9505,buyer_purchaser_1: Received Task (send_pay),buyer_purchaser_1,2020-01-11 19:03:04.259,Variant 20,20
ORD_8cfb9505,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-11 19:03:19.465,Variant 20,20
ORD_8cfb9505,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-11 19:18:19.576,Variant 20,20
ORD_8cfb9505,buyer: Send pay,buyer,2020-01-11 19:18:19.716,Variant 20,20
ORD_8cfb9505,seller_accountant_1: Queued Task (on_pay),seller_accountant_1,2020-01-11 19:33:04.577,Variant 20,20
ORD_8cfb9505,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-11 19:33:23.153,Variant 20,20
ORD_8cfb9505,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-11 20:03:23.354,Variant 20,20
ORD_8cfb9505,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-11 23:06:26.718,Variant 20,20
ORD_8cfb9505,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-11 23:36:27.234,Variant 20,20
ORD_8cfb9505,seller: Send delivery_req,seller,2020-01-11 23:36:27.283,Variant 20,20
