Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index
ORD_bbc766a4,buyer_purchaser_1: Received Task (send_order),buyer_purchaser_1,2020-01-22 04:52:04.839,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-22 05:16:55.551,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-22 05:21:55.655,Variant 16,16
ORD_bbc766a4,buyer: Send order,buyer,2020-01-22 05:21:55.800,Variant 16,16
ORD_bbc766a4,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-22 05:26:55.807,Variant 16,16
ORD_bbc766a4,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-22 07:38:17.542,Variant 16,16
ORD_bbc766a4,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-22 08:20:46.661,Variant 16,16
ORD_bbc766a4,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-22 08:20:46.709,Variant 16,16
ORD_bbc766a4,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-22 08:20:46.709,Variant 16,16
ORD_bbc766a4,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-22 08:30:46.766,Variant 16,16
ORD_bbc766a4,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-22 08:55:00.446,Variant 16,16
ORD_bbc766a4,seller: Send invoice,seller,2020-01-22 08:55:00.494,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Received Task (on_invoice),buyer_purchaser_1,2020-01-22 09:00:47.119,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-22 09:44:32.037,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-22 09:49:32.138,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Received Task (send_pay),buyer_purchaser_1,2020-01-22 09:54:32.283,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-22 10:25:20.280,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-22 10:40:20.595,Variant 16,16
ORD_bbc766a4,buyer: Send pay,buyer,2020-01-22 10:40:20.740,Variant 16,16
ORD_bbc766a4,seller_accountant_1: Queued Task (on_pay),seller_accountant_1,2020-01-22 10:45:20.743,Variant 16,16
ORD_bbc766a4,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-22 11:08:56.569,Variant 16,16
ORD_bbc766a4,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-22 11:33:13.946,Variant 16,16
ORD_bbc766a4,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-22 11:38:57.289,Variant 16,16
ORD_bbc766a4,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-22 12:03:14.460,Variant 16,16
ORD_bbc766a4,seller: Send delivery_req,seller,2020-01-22 12:03:14.509,Variant 16,16
ORD_bbc766a4,logistics_warehouseman_1: Received Task (on_delivery_req),logistics_warehouseman_1,2020-01-22 12:03:14.510,Variant 16,16
ORD_bbc766a4,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-22 12:04:44.277,Variant 16,16
ORD_bbc766a4,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-22 12:55:07.731,Variant 16,16
ORD_bbc766a4,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-22 12:55:07.778,Variant 16,16
ORD_bbc766a4,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-01-22 16:40:14.576,Variant 16,16
ORD_bbc766a4,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-01-22 22:28:13.853,Variant 16,16
ORD_bbc766a4,logistics: Send deliver,logistics,2020-01-22 22:28:13.899,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-01-22 22:48:05.622,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-22 22:53:14.853,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-22 23:09:33.340,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-01-22 23:14:33.488,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-22 23:19:33.556,Variant 16,16
ORD_bbc766a4,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-22 23:29:33.764,Variant 16,16
ORD_bbc766a4,buyer: Send confirm,buyer,2020-01-22 23:29:33.907,Variant 16,16
ORD_bbc766a4,seller_clerk_1: Queued Task (on_confirm),seller_clerk_1,2020-01-22 23:34:14.890,Variant 16,16
ORD_bbc766a4,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-23 05:44:49.948,Variant 16,16
ORD_bbc766a4,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-23 05:54:50.150,Variant 16,16
ORD_8418eaf7,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-22 05:45:03.810,Variant 10,10
