Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index
ORD_ce4428af,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-25 22:09:52.678,Variant 8,8
ORD_ce4428af,buyer_purchaser_1: Received Task (send_pay),buyer_purchaser_1,2020-01-25 22:20:12.714,Variant 8,8
ORD_ce4428af,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-25 22:27:16.690,Variant 8,8
ORD_ce4428af,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-25 22:42:16.897,Variant 8,8
ORD_ce4428af,buyer: Send pay,buyer,2020-01-25 22:42:17.043,Variant 8,8
ORD_ce4428af,seller_accountant_1: Queued Task (on_pay),seller_accountant_1,2020-01-25 22:47:17.049,Variant 8,8
ORD_ce4428af,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-25 23:27:31.681,Variant 8,8
ORD_ce4428af,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-25 23:57:32.300,Variant 8,8
ORD_ce4428af,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-25 23:57:32.344,Variant 8,8
ORD_ce4428af,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-25 23:59:46.692,Variant 8,8
ORD_ce4428af,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-26 00:29:47.297,Variant 8,8
ORD_ce4428af,seller: Send delivery_req,seller,2020-01-26 00:29:47.348,Variant 8,8
ORD_ce4428af,logistics_warehouseman_1: Queued Task (on_delivery_req),logistics_warehouseman_1,2020-01-26 00:29:47.348,Variant 8,8
ORD_ce4428af,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-26 01:23:35.848,Variant 8,8
ORD_ce4428af,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-26 02:22:44.765,Variant 8,8
ORD_ce4428af,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-26 02:22:44.810,Variant 8,8
ORD_ce4428af,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-02-01 06:12:14.271,Variant 8,8
ORD_ce4428af,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-02-01 12:07:21.214,Variant 8,8
ORD_ce4428af,logistics: Send deliver,logistics,2020-02-01 12:07:21.260,Variant 8,8
ORD_ce4428af,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-02-01 12:13:32.211,Variant 8,8
ORD_ce4428af,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-02-01 12:27:53.080,Variant 8,8
ORD_ce4428af,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-02-01 12:43:35.502,Variant 8,8
ORD_ce4428af,buyer_purchaser_1: Received Task (send_confirm),buyer_purchaser_1,2020-02-01 12:49:45.539,Variant 8,8
ORD_ce4428af,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-02-01 13:02:31.053,Variant 8,8
ORD_ce4428af,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-02-01 13:12:31.158,Variant 8,8
ORD_ce4428af,buyer: Send confirm,buyer,2020-02-01 13:12:31.303,Variant 8,8
ORD_ce4428af,seller_clerk_2: Received Task (on_confirm),seller_clerk_2,2020-02-01 13:17:31.308,Variant 8,8
ORD_ce4428af,seller_clerk_2: Started Task (on_confirm),seller_clerk_2,2020-02-01 13:22:31.364,Variant 8,8
ORD_ce4428af,seller_clerk_2: Completed Task (on_confirm),seller_clerk_2,2020-02-01 13:32:31.581,Variant 8,8
ORD_f4154c79,buyer_purchaser_1: Received Task (send_order),buyer_purchaser_1,2020-01-25 20:55:41.845,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-25 21:14:51.318,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-25 21:19:51.424,Variant 9,9
ORD_f4154c79,buyer: Send order,buyer,2020-01-25 21:19:51.566,Variant 9,9
ORD_f4154c79,seller_clerk_1: Received Task (on_order),seller_clerk_1,2020-01-25 21:21:43.413,Variant 9,9
ORD_f4154c79,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-25 21:24:51.633,Variant 9,9
ORD_f4154c79,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-25 22:00:31.314,Variant 9,9
ORD_f4154c79,seller_accountant_1: Queued Task (send_invoice),seller_accountant_1,2020-01-25 22:00:31.357,Variant 9,9
ORD_f4154c79,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-25 22:27:16.697,Variant 9,9
ORD_f4154c79,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-25 22:57:31.062,Variant 9,9
ORD_f4154c79,seller: Send invoice,seller,2020-01-25 22:57:31.099,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Received Task (on_invoice),buyer_purchaser_1,2020-01-25 23:03:00.522,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-25 23:12:26.158,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-25 23:17:26.258,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Received Task (send_pay),buyer_purchaser_1,2020-01-25 23:23:00.831,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-25 23:27:15.162,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-25 23:42:15.475,Variant 9,9
ORD_f4154c79,buyer: Send pay,buyer,2020-01-25 23:42:15.620,Variant 9,9
ORD_f4154c79,seller_accountant_1: Queued Task (on_pay),seller_accountant_1,2020-01-25 23:47:15.624,Variant 9,9
ORD_f4154c79,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-26 00:52:12.616,Variant 9,9
ORD_f4154c79,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-26 01:22:13.227,Variant 9,9
ORD_f4154c79,seller_clerk_2: Received Task (send_delivery_req),seller_clerk_2,2020-01-26 01:22:13.277,Variant 9,9
ORD_f4154c79,seller_clerk_2: Started Task (send_delivery_req),seller_clerk_2,2020-01-26 01:23:35.842,Variant 9,9
ORD_f4154c79,seller_clerk_2: Completed Task (send_delivery_req),seller_clerk_2,2020-01-26 01:53:36.565,Variant 9,9
ORD_f4154c79,seller: Send delivery_req,seller,2020-01-26 01:53:36.623,Variant 9,9
ORD_f4154c79,logistics_warehouseman_1: Queued Task (on_delivery_req),logistics_warehouseman_1,2020-01-26 01:56:12.887,Variant 9,9
ORD_f4154c79,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-26 05:37:59.817,Variant 9,9
ORD_f4154c79,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-26 06:45:08.618,Variant 9,9
ORD_f4154c79,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-26 06:45:08.663,Variant 9,9
ORD_f4154c79,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-02-02 05:18:56.906,Variant 9,9
ORD_f4154c79,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-02-02 10:54:17.027,Variant 9,9
ORD_f4154c79,logistics: Send deliver,logistics,2020-02-02 10:54:17.075,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-02-02 11:55:45.633,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-02-02 17:27:08.770,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-02-02 17:43:35.654,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-02-02 17:59:15.630,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-02-02 18:14:15.699,Variant 9,9
ORD_f4154c79,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-02-02 18:24:15.795,Variant 9,9
ORD_f4154c79,buyer: Send confirm,buyer,2020-02-02 18:24:15.941,Variant 9,9
ORD_f4154c79,seller_clerk_3: Received Task (on_confirm),seller_clerk_3,2020-02-03 00:08:56.132,Variant 9,9
ORD_f4154c79,seller_clerk_3: Started Task (on_confirm),seller_clerk_3,2020-02-03 00:38:56.186,Variant 9,9
ORD_f4154c79,seller_clerk_3: Completed Task (on_confirm),seller_clerk_3,2020-02-03 00:48:56.289,Variant 9,9
ORD_0e3ef022,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-25 21:14:51.360,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-25 21:24:51.639,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-25 21:29:51.737,Variant 10,10
ORD_0e3ef022,buyer: Send order,buyer,2020-01-25 21:29:51.880,Variant 10,10
ORD_0e3ef022,seller_clerk_2: Received Task (on_order),seller_clerk_2,2020-01-25 21:39:51.885,Variant 10,10
ORD_0e3ef022,seller_clerk_2: Started Task (on_order),seller_clerk_2,2020-01-25 21:44:51.944,Variant 10,10
ORD_0e3ef022,seller_clerk_2: Completed Task (on_order),seller_clerk_2,2020-01-25 22:48:00.168,Variant 10,10
ORD_0e3ef022,seller_clerk_1: Received Task (send_delivery_req),seller_clerk_1,2020-01-25 22:48:00.217,Variant 10,10
ORD_0e3ef022,seller_accountant_1: Queued Task (send_invoice),seller_accountant_1,2020-01-25 22:48:00.217,Variant 10,10
ORD_0e3ef022,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-25 22:53:00.277,Variant 10,10
ORD_0e3ef022,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-25 23:23:00.788,Variant 10,10
ORD_0e3ef022,seller: Send delivery_req,seller,2020-01-25 23:23:00.833,Variant 10,10
ORD_0e3ef022,logistics_warehouseman_1: Queued Task (on_delivery_req),logistics_warehouseman_1,2020-01-25 23:23:00.846,Variant 10,10
ORD_0e3ef022,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-25 23:34:19.014,Variant 10,10
ORD_0e3ef022,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-25 23:57:32.307,Variant 10,10
ORD_0e3ef022,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-26 00:22:22.583,Variant 10,10
ORD_0e3ef022,seller: Send invoice,seller,2020-01-26 00:22:22.626,Variant 10,10
ORD_0e3ef022,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-26 00:23:12.686,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Queued Task (on_invoice),buyer_purchaser_1,2020-01-26 00:23:12.730,Variant 10,10
ORD_0e3ef022,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-26 00:23:12.732,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-26 00:33:13.007,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-26 00:38:13.101,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Received Task (send_pay),buyer_purchaser_1,2020-01-26 00:40:38.916,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-26 00:45:38.975,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-26 01:00:39.289,Variant 10,10
ORD_0e3ef022,buyer: Send pay,buyer,2020-01-26 01:00:39.431,Variant 10,10
ORD_0e3ef022,seller_accountant_1: Queued Task (on_pay),seller_accountant_1,2020-01-26 01:05:39.437,Variant 10,10
ORD_0e3ef022,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-26 02:26:25.432,Variant 10,10
ORD_0e3ef022,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-26 02:56:26.156,Variant 10,10
ORD_0e3ef022,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-01-31 18:08:40.760,Variant 10,10
ORD_0e3ef022,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-02-01 00:22:07.921,Variant 10,10
ORD_0e3ef022,logistics: Send deliver,logistics,2020-02-01 00:22:07.968,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Queued Task (on_deliver),buyer_purchaser_1,2020-02-01 00:41:05.818,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-02-01 01:04:10.766,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-02-01 01:20:23.605,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Received Task (send_confirm),buyer_purchaser_1,2020-02-01 01:30:23.744,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-02-01 02:04:10.775,Variant 10,10
ORD_0e3ef022,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-02-01 02:14:10.878,Variant 10,10
ORD_0e3ef022,buyer: Send confirm,buyer,2020-02-01 02:14:11.025,Variant 10,10
ORD_0e3ef022,seller_clerk_1: Received Task (on_confirm),seller_clerk_1,2020-02-01 02:19:11.031,Variant 10,10
ORD_0e3ef022,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-02-01 02:24:11.091,Variant 10,10
ORD_0e3ef022,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-02-01 02:34:11.197,Variant 10,10
ORD_06e5cd0c,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-25 21:24:51.676,Variant 11,11
ORD_06e5cd0c,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-25 21:39:51.846,Variant 11,11
ORD_06e5cd0c,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-25 21:44:51.941,Variant 11,11
ORD_06e5cd0c,buyer: Send order,buyer,2020-01-25 21:44:52.091,Variant 11,11
ORD_06e5cd0c,seller_clerk_2: Queued Task (on_order),seller_clerk_2,2020-01-25 21:46:24.949,Variant 11,11
ORD_06e5cd0c,seller_clerk_2: Started Task (on_order),seller_clerk_2,2020-01-25 22:48:00.177,Variant 11,11
ORD_06e5cd0c,seller_clerk_2: Completed Task (on_order),seller_clerk_2,2020-01-25 23:27:15.161,Variant 11,11
ORD_06e5cd0c,seller_clerk_2: Queued Task (send_reject),seller_clerk_2,2020-01-25 23:27:15.210,Variant 11,11
ORD_06e5cd0c,seller_clerk_2: Started Task (send_reject),seller_clerk_2,2020-01-26 00:07:46.422,Variant 11,11
ORD_06e5cd0c,seller_clerk_2: Completed Task (send_reject),seller_clerk_2,2020-01-26 00:12:46.529,Variant 11,11
ORD_06e5cd0c,seller: Send reject,seller,2020-01-26 00:12:46.575,Variant 11,11
ORD_06e5cd0c,buyer_purchaser_1: Received Task (on_reject),buyer_purchaser_1,2020-01-26 00:22:22.623,Variant 11,11
ORD_06e5cd0c,buyer_purchaser_1: Started Task (on_reject),buyer_purchaser_1,2020-01-26 00:23:12.686,Variant 11,11
ORD_06e5cd0c,buyer_purchaser_1: Completed Task (on_reject),buyer_purchaser_1,2020-01-26 00:28:12.792,Variant 11,11
ORD_c717773b,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-25 21:46:24.947,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-25 21:59:52.372,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-25 22:04:52.570,Variant 12,12
ORD_c717773b,buyer: Send order,buyer,2020-01-25 22:04:52.717,Variant 12,12
ORD_c717773b,seller_clerk_3: Received Task (on_order),seller_clerk_3,2020-01-25 22:09:52.723,Variant 12,12
ORD_c717773b,seller_clerk_3: Started Task (on_order),seller_clerk_3,2020-01-25 22:20:12.672,Variant 12,12
ORD_c717773b,seller_clerk_3: Completed Task (on_order),seller_clerk_3,2020-01-25 23:12:26.158,Variant 12,12
ORD_c717773b,seller_clerk_3: Received Task (send_delivery_req),seller_clerk_3,2020-01-25 23:12:26.206,Variant 12,12
ORD_c717773b,seller_accountant_1: Queued Task (send_invoice),seller_accountant_1,2020-01-25 23:12:26.206,Variant 12,12
ORD_c717773b,seller_clerk_3: Started Task (send_delivery_req),seller_clerk_3,2020-01-25 23:17:26.259,Variant 12,12
ORD_c717773b,seller_clerk_3: Completed Task (send_delivery_req),seller_clerk_3,2020-01-25 23:47:26.993,Variant 12,12
ORD_c717773b,seller: Send delivery_req,seller,2020-01-25 23:47:27.037,Variant 12,12
ORD_c717773b,logistics_warehouseman_1: Queued Task (on_delivery_req),logistics_warehouseman_1,2020-01-25 23:47:27.038,Variant 12,12
ORD_c717773b,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-26 00:22:22.589,Variant 12,12
ORD_c717773b,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-26 00:23:12.692,Variant 12,12
ORD_c717773b,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-26 00:52:12.608,Variant 12,12
ORD_c717773b,seller: Send invoice,seller,2020-01-26 00:52:12.656,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Queued Task (on_invoice),buyer_purchaser_1,2020-01-26 01:00:39.330,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-26 01:05:39.398,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-26 01:10:39.495,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Queued Task (send_pay),buyer_purchaser_1,2020-01-26 01:20:27.526,Variant 12,12
ORD_c717773b,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-26 01:23:35.841,Variant 12,12
ORD_c717773b,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-26 01:23:35.887,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-26 01:25:27.906,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-26 01:40:28.007,Variant 12,12
ORD_c717773b,buyer: Send pay,buyer,2020-01-26 01:40:28.144,Variant 12,12
ORD_c717773b,seller_accountant_1: Queued Task (on_pay),seller_accountant_1,2020-01-26 01:42:01.470,Variant 12,12
ORD_c717773b,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-26 03:27:36.999,Variant 12,12
ORD_c717773b,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-26 03:57:37.426,Variant 12,12
ORD_c717773b,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-02-01 00:22:07.924,Variant 12,12
ORD_c717773b,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-02-01 06:12:14.266,Variant 12,12
ORD_c717773b,logistics: Send deliver,logistics,2020-02-01 06:12:14.314,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Queued Task (on_deliver),buyer_purchaser_1,2020-02-01 06:20:20.895,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-02-01 06:25:20.965,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-02-01 06:37:26.668,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-02-01 06:37:50.893,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-02-01 06:52:51.184,Variant 12,12
ORD_c717773b,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-02-01 07:02:51.278,Variant 12,12
ORD_c717773b,buyer: Send confirm,buyer,2020-02-01 07:02:51.423,Variant 12,12
ORD_c717773b,seller_clerk_1: Received Task (on_confirm),seller_clerk_1,2020-02-01 07:07:51.432,Variant 12,12
ORD_c717773b,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-02-01 07:08:02.165,Variant 12,12
ORD_c717773b,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-02-01 07:18:02.373,Variant 12,12
