Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index
ORD_4e1a2624,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-16 17:35:34.590,Variant 15,15
ORD_4e1a2624,buyer: Send pay,buyer,2020-01-16 17:35:34.735,Variant 15,15
ORD_4e1a2624,seller_accountant_1: Received Task (on_pay),seller_accountant_1,2020-01-16 17:40:34.756,Variant 15,15
ORD_4e1a2624,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-16 17:50:34.796,Variant 15,15
ORD_4e1a2624,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-16 18:20:35.216,Variant 15,15
ORD_4e1a2624,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-16 20:09:37.000,Variant 15,15
ORD_4e1a2624,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-16 20:39:37.302,Variant 15,15
ORD_4e1a2624,seller: Send delivery_req,seller,2020-01-16 20:39:37.349,Variant 15,15
ORD_4e1a2624,logistics_warehouseman_1: Received Task (on_delivery_req),logistics_warehouseman_1,2020-01-16 20:47:23.785,Variant 15,15
ORD_4e1a2624,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-16 20:50:57.770,Variant 15,15
ORD_4e1a2624,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-16 21:50:36.525,Variant 15,15
ORD_4e1a2624,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-16 21:50:36.573,Variant 15,15
ORD_4e1a2624,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-01-16 23:15:14.350,Variant 15,15
ORD_4e1a2624,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-01-17 04:17:49.104,Variant 15,15
ORD_4e1a2624,logistics: Send deliver,logistics,2020-01-17 04:17:49.149,Variant 15,15
ORD_4e1a2624,buyer_purchaser_1: Queued Task (on_deliver),buyer_purchaser_1,2020-01-17 04:19:30.177,Variant 15,15
ORD_4e1a2624,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-17 04:24:30.248,Variant 15,15
ORD_4e1a2624,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-17 04:41:49.416,Variant 15,15
ORD_4e1a2624,buyer_purchaser_1: Received Task (send_confirm),buyer_purchaser_1,2020-01-17 04:46:49.561,Variant 15,15
ORD_4e1a2624,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-17 04:47:18.682,Variant 15,15
ORD_4e1a2624,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-17 04:57:18.993,Variant 15,15
ORD_4e1a2624,buyer: Send confirm,buyer,2020-01-17 04:57:19.135,Variant 15,15
ORD_4e1a2624,seller_clerk_1: Queued Task (on_confirm),seller_clerk_1,2020-01-17 05:02:19.140,Variant 15,15
ORD_4e1a2624,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-17 12:05:34.323,Variant 15,15
ORD_4e1a2624,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-17 12:15:34.524,Variant 15,15
ORD_b589e749,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-16 13:05:23.975,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-16 13:15:24.262,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-16 13:20:24.351,Variant 16,16
ORD_b589e749,buyer: Send order,buyer,2020-01-16 13:20:24.497,Variant 16,16
ORD_b589e749,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-16 13:45:24.551,Variant 16,16
ORD_b589e749,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-16 17:13:57.325,Variant 16,16
ORD_b589e749,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-16 18:06:58.467,Variant 16,16
ORD_b589e749,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-16 18:06:58.524,Variant 16,16
ORD_b589e749,seller_accountant_1: Queued Task (send_invoice),seller_accountant_1,2020-01-16 18:06:58.524,Variant 16,16
ORD_b589e749,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-16 18:20:35.223,Variant 16,16
ORD_b589e749,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-16 18:52:12.555,Variant 16,16
ORD_b589e749,seller: Send invoice,seller,2020-01-16 18:52:12.602,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Received Task (on_invoice),buyer_purchaser_1,2020-01-16 19:13:55.834,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-16 20:09:36.990,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-16 20:14:37.095,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Received Task (send_pay),buyer_purchaser_1,2020-01-16 20:22:07.529,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-16 20:39:37.303,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-16 20:54:37.611,Variant 16,16
ORD_b589e749,buyer: Send pay,buyer,2020-01-16 20:54:37.758,Variant 16,16
ORD_b589e749,seller_accountant_1: Received Task (on_pay),seller_accountant_1,2020-01-16 20:59:37.764,Variant 16,16
ORD_b589e749,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-16 21:04:37.825,Variant 16,16
ORD_b589e749,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-16 21:34:38.229,Variant 16,16
ORD_b589e749,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-17 00:44:15.086,Variant 16,16
ORD_b589e749,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-17 01:14:15.484,Variant 16,16
ORD_b589e749,seller: Send delivery_req,seller,2020-01-17 01:14:15.546,Variant 16,16
ORD_b589e749,logistics_warehouseman_1: Received Task (on_delivery_req),logistics_warehouseman_1,2020-01-17 01:24:15.646,Variant 16,16
ORD_b589e749,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-17 01:34:16.922,Variant 16,16
ORD_b589e749,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-17 02:38:06.767,Variant 16,16
ORD_b589e749,logistics_courier_2: Received Task (send_deliver),logistics_courier_2,2020-01-17 02:38:06.813,Variant 16,16
ORD_b589e749,logistics_courier_2: Started Task (send_deliver),logistics_courier_2,2020-01-17 02:39:19.093,Variant 16,16
ORD_b589e749,logistics_courier_2: Completed Task (send_deliver),logistics_courier_2,2020-01-17 08:11:27.370,Variant 16,16
ORD_b589e749,logistics: Send deliver,logistics,2020-01-17 08:11:27.416,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-01-17 08:16:27.516,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-17 08:23:07.462,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-17 08:38:53.304,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Received Task (send_confirm),buyer_purchaser_1,2020-01-17 09:00:22.570,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-17 09:01:38.467,Variant 16,16
ORD_b589e749,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-17 09:11:38.576,Variant 16,16
ORD_b589e749,buyer: Send confirm,buyer,2020-01-17 09:11:38.714,Variant 16,16
ORD_b589e749,seller_clerk_1: Queued Task (on_confirm),seller_clerk_1,2020-01-17 09:22:25.621,Variant 16,16
ORD_b589e749,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-17 14:40:11.834,Variant 16,16
ORD_b589e749,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-17 14:50:12.037,Variant 16,16
ORD_0a2d0e70,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-16 13:50:24.603,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-16 14:00:24.772,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-16 14:05:24.871,Variant 17,17
ORD_0a2d0e70,buyer: Send order,buyer,2020-01-16 14:05:25.017,Variant 17,17
ORD_0a2d0e70,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-16 14:12:48.680,Variant 17,17
ORD_0a2d0e70,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-16 19:13:55.798,Variant 17,17
ORD_0a2d0e70,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-16 20:09:36.992,Variant 17,17
ORD_0a2d0e70,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-16 20:09:37.042,Variant 17,17
ORD_0a2d0e70,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-16 20:09:37.042,Variant 17,17
ORD_0a2d0e70,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-16 20:14:37.097,Variant 17,17
ORD_0a2d0e70,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-16 20:47:23.738,Variant 17,17
ORD_0a2d0e70,seller: Send invoice,seller,2020-01-16 20:47:23.785,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Queued Task (on_invoice),buyer_purchaser_1,2020-01-16 20:50:57.809,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-16 20:54:37.617,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-16 20:59:37.721,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Queued Task (send_pay),buyer_purchaser_1,2020-01-16 21:04:37.863,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-16 21:19:46.755,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-16 21:34:47.053,Variant 17,17
ORD_0a2d0e70,buyer: Send pay,buyer,2020-01-16 21:34:47.194,Variant 17,17
ORD_0a2d0e70,seller_accountant_1: Queued Task (on_pay),seller_accountant_1,2020-01-16 21:44:47.197,Variant 17,17
ORD_0a2d0e70,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-16 22:09:23.636,Variant 17,17
ORD_0a2d0e70,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-16 22:39:23.733,Variant 17,17
ORD_0a2d0e70,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-17 02:09:18.467,Variant 17,17
ORD_0a2d0e70,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-17 02:39:19.094,Variant 17,17
ORD_0a2d0e70,seller: Send delivery_req,seller,2020-01-17 02:39:19.138,Variant 17,17
ORD_0a2d0e70,logistics_warehouseman_1: Received Task (on_delivery_req),logistics_warehouseman_1,2020-01-17 02:40:44.664,Variant 17,17
ORD_0a2d0e70,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-17 02:55:27.458,Variant 17,17
ORD_0a2d0e70,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-17 03:47:44.874,Variant 17,17
ORD_0a2d0e70,logistics_courier_3: Received Task (send_deliver),logistics_courier_3,2020-01-17 03:47:44.922,Variant 17,17
ORD_0a2d0e70,logistics_courier_3: Started Task (send_deliver),logistics_courier_3,2020-01-17 03:49:29.725,Variant 17,17
ORD_0a2d0e70,logistics_courier_3: Completed Task (send_deliver),logistics_courier_3,2020-01-17 09:22:25.576,Variant 17,17
ORD_0a2d0e70,logistics: Send deliver,logistics,2020-01-17 09:22:25.621,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-01-17 09:50:36.832,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-17 09:55:52.488,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-17 10:10:27.604,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Received Task (send_confirm),buyer_purchaser_1,2020-01-17 10:29:03.172,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-17 10:29:04.305,Variant 17,17
ORD_0a2d0e70,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-17 10:39:04.409,Variant 17,17
ORD_0a2d0e70,buyer: Send confirm,buyer,2020-01-17 10:39:04.555,Variant 17,17
ORD_0a2d0e70,seller_clerk_1: Queued Task (on_confirm),seller_clerk_1,2020-01-17 10:44:04.560,Variant 17,17
ORD_0a2d0e70,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-17 15:50:12.762,Variant 17,17
ORD_0a2d0e70,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-17 15:59:13.071,Variant 17,17
ORD_3cdf1e33,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-16 16:22:11.973,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-16 16:40:15.125,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-16 16:45:15.221,Variant 18,18
ORD_3cdf1e33,buyer: Send order,buyer,2020-01-16 16:45:15.366,Variant 18,18
ORD_3cdf1e33,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-16 16:48:46.568,Variant 18,18
ORD_3cdf1e33,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-16 21:57:31.238,Variant 18,18
ORD_3cdf1e33,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-16 22:53:19.387,Variant 18,18
ORD_3cdf1e33,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-16 22:53:19.438,Variant 18,18
ORD_3cdf1e33,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-16 22:58:19.499,Variant 18,18
ORD_3cdf1e33,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-16 23:35:21.281,Variant 18,18
ORD_3cdf1e33,seller: Send invoice,seller,2020-01-16 23:35:21.325,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Queued Task (on_invoice),buyer_purchaser_1,2020-01-16 23:46:59.185,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-17 00:00:30.039,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-17 00:05:30.133,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Queued Task (send_pay),buyer_purchaser_1,2020-01-17 00:18:53.960,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-17 00:28:54.028,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-17 00:43:54.333,Variant 18,18
ORD_3cdf1e33,buyer: Send pay,buyer,2020-01-17 00:43:54.480,Variant 18,18
ORD_3cdf1e33,seller_accountant_1: Queued Task (on_pay),seller_accountant_1,2020-01-17 00:44:15.120,Variant 18,18
ORD_3cdf1e33,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-17 01:04:16.618,Variant 18,18
ORD_3cdf1e33,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-17 01:34:16.922,Variant 18,18
ORD_3cdf1e33,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-17 01:34:16.979,Variant 18,18
ORD_3cdf1e33,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-17 06:48:20.529,Variant 18,18
ORD_3cdf1e33,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-17 07:18:20.731,Variant 18,18
ORD_3cdf1e33,seller: Send delivery_req,seller,2020-01-17 07:18:20.777,Variant 18,18
ORD_3cdf1e33,logistics_warehouseman_1: Received Task (on_delivery_req),logistics_warehouseman_1,2020-01-17 07:46:59.630,Variant 18,18
ORD_3cdf1e33,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-17 07:53:07.149,Variant 18,18
ORD_3cdf1e33,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-17 09:00:22.528,Variant 18,18
ORD_3cdf1e33,logistics_courier_3: Queued Task (send_deliver),logistics_courier_3,2020-01-17 09:00:22.574,Variant 18,18
ORD_3cdf1e33,logistics_courier_3: Started Task (send_deliver),logistics_courier_3,2020-01-17 09:22:25.583,Variant 18,18
ORD_3cdf1e33,logistics_courier_3: Completed Task (send_deliver),logistics_courier_3,2020-01-17 15:01:10.604,Variant 18,18
ORD_3cdf1e33,logistics: Send deliver,logistics,2020-01-17 15:01:10.652,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-01-17 15:19:00.084,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-17 15:20:12.554,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-17 15:38:08.889,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-01-17 15:49:12.801,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-17 15:57:16.036,Variant 18,18
ORD_3cdf1e33,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-17 16:07:16.235,Variant 18,18
ORD_3cdf1e33,buyer: Send confirm,buyer,2020-01-17 16:07:16.378,Variant 18,18
ORD_3cdf1e33,seller_clerk_1: Queued Task (on_confirm),seller_clerk_1,2020-01-17 16:22:16.384,Variant 18,18
ORD_3cdf1e33,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-17 17:08:51.950,Variant 18,18
ORD_3cdf1e33,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-17 17:18:52.047,Variant 18,18
ORD_29622925,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-16 16:50:15.473,Variant 19,19
ORD_29622925,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-16 17:15:34.387,Variant 19,19
ORD_29622925,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-16 17:20:34.485,Variant 19,19
ORD_29622925,buyer: Send order,buyer,2020-01-16 17:20:34.629,Variant 19,19
ORD_29622925,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-16 17:35:34.654,Variant 19,19
ORD_29622925,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-16 23:03:19.714,Variant 19,19
ORD_29622925,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-16 23:48:20.771,Variant 19,19
ORD_29622925,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-16 23:48:20.818,Variant 19,19
ORD_29622925,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-17 00:00:30.034,Variant 19,19
ORD_29622925,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-17 00:29:10.525,Variant 19,19
ORD_29622925,seller: Send invoice,seller,2020-01-17 00:29:10.571,Variant 19,19
ORD_29622925,buyer_purchaser_1: Queued Task (on_invoice),buyer_purchaser_1,2020-01-17 00:34:14.906,Variant 19,19
ORD_29622925,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-17 00:53:54.541,Variant 19,19
ORD_29622925,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-17 00:58:54.644,Variant 19,19
ORD_29622925,buyer_purchaser_1: Received Task (send_cancel_req),buyer_purchaser_1,2020-01-17 01:04:16.653,Variant 19,19
ORD_29622925,buyer_purchaser_1: Started Task (send_cancel_req),buyer_purchaser_1,2020-01-17 01:14:15.483,Variant 19,19
ORD_29622925,buyer_purchaser_1: Completed Task (send_cancel_req),buyer_purchaser_1,2020-01-17 01:24:15.591,Variant 19,19
ORD_29622925,buyer: Send cancel_req,buyer,2020-01-17 01:24:15.735,Variant 19,19
ORD_29622925,seller_clerk_1: Queued Task (on_cancel_req),seller_clerk_1,2020-01-17 01:34:16.980,Variant 19,19
ORD_29622925,seller_clerk_1: Started Task (on_cancel_req),seller_clerk_1,2020-01-17 07:18:20.737,Variant 19,19
ORD_29622925,seller_clerk_1: Completed Task (on_cancel_req),seller_clerk_1,2020-01-17 07:53:07.150,Variant 19,19
ORD_29622925,seller_clerk_1: Queued Task (send_cancel_ack),seller_clerk_1,2020-01-17 07:53:07.205,Variant 19,19
ORD_29622925,seller_clerk_1: Started Task (send_cancel_ack),seller_clerk_1,2020-01-17 13:54:49.980,Variant 19,19
ORD_29622925,seller_clerk_1: Completed Task (send_cancel_ack),seller_clerk_1,2020-01-17 13:59:50.078,Variant 19,19
ORD_29622925,seller: Send cancel_ack,seller,2020-01-17 13:59:50.125,Variant 19,19
ORD_29622925,buyer_purchaser_1: Received Task (on_cancel_ack),buyer_purchaser_1,2020-01-17 14:07:24.424,Variant 19,19
ORD_29622925,buyer_purchaser_1: Started Task (on_cancel_ack),buyer_purchaser_1,2020-01-17 14:40:11.829,Variant 19,19
ORD_29622925,buyer_purchaser_1: Completed Task (on_cancel_ack),buyer_purchaser_1,2020-01-17 14:45:11.930,Variant 19,19
ORD_7ed099ff,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-16 17:40:34.737,Variant 20,20
ORD_7ed099ff,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-16 17:50:34.803,Variant 20,20
ORD_7ed099ff,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-16 17:55:34.901,Variant 20,20
ORD_7ed099ff,buyer: Send order,buyer,2020-01-16 17:55:35.048,Variant 20,20
ORD_7ed099ff,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-16 18:06:58.526,Variant 20,20
ORD_7ed099ff,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-17 01:14:15.489,Variant 20,20
ORD_7ed099ff,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-17 02:04:18.357,Variant 20,20
ORD_7ed099ff,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-17 02:04:18.412,Variant 20,20
ORD_7ed099ff,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-17 02:04:18.412,Variant 20,20
ORD_7ed099ff,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-17 02:09:18.464,Variant 20,20
ORD_7ed099ff,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-17 02:40:44.616,Variant 20,20
ORD_7ed099ff,seller: Send invoice,seller,2020-01-17 02:40:44.662,Variant 20,20
ORD_7ed099ff,buyer_purchaser_1: Queued Task (on_invoice),buyer_purchaser_1,2020-01-17 02:55:27.495,Variant 20,20
ORD_7ed099ff,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-17 03:00:27.569,Variant 20,20
ORD_7ed099ff,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-17 03:05:27.661,Variant 20,20
ORD_7ed099ff,buyer_purchaser_1: Queued Task (send_pay),buyer_purchaser_1,2020-01-17 03:09:19.650,Variant 20,20
ORD_7ed099ff,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-17 03:15:27.877,Variant 20,20
ORD_7ed099ff,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-17 03:30:27.976,Variant 20,20
ORD_7ed099ff,buyer: Send pay,buyer,2020-01-17 03:30:28.119,Variant 20,20
ORD_7ed099ff,seller_accountant_1: Received Task (on_pay),seller_accountant_1,2020-01-17 03:47:44.921,Variant 20,20
ORD_7ed099ff,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-17 03:49:29.725,Variant 20,20
ORD_7ed099ff,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-17 04:19:30.135,Variant 20,20
ORD_7ed099ff,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-17 07:53:07.159,Variant 20,20
ORD_7ed099ff,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-17 08:23:07.462,Variant 20,20
ORD_7ed099ff,seller: Send delivery_req,seller,2020-01-17 08:23:07.508,Variant 20,20
ORD_7ed099ff,logistics_warehouseman_1: Queued Task (on_delivery_req),logistics_warehouseman_1,2020-01-17 08:23:07.510,Variant 20,20
