enactment_id,activity_name,timestamp,agent_name
ORD_27cdca89,seller: Send invoice,2020-01-02 05:42:19.832,seller
ORD_35460120,seller_accountant_1: Received Task (on_pay),2020-01-02 05:42:19.906,seller_accountant_1
ORD_35460120,seller_accountant_1: Started Task (on_pay),2020-01-02 05:56:44.728,seller_accountant_1
ORD_c6fd9b34,buyer: Send order,2020-01-02 06:01:44.966,buyer
ORD_35460120,buyer: Send confirm,2020-01-02 06:16:45.181,buyer
ORD_35460120,seller_accountant_1: Completed Task (on_pay),2020-01-02 06:26:45.140,seller_accountant_1
ORD_27cdca89,buyer: Send pay,2020-01-02 06:41:45.399,buyer
ORD_c6fd9b34,seller_accountant_1: Received Task (send_invoice),2020-01-02 07:26:30.347,seller_accountant_1
ORD_27cdca89,seller_accountant_1: Received Task (on_pay),2020-01-02 07:26:30.348,seller_accountant_1
ORD_c6fd9b34,seller_accountant_1: Started Task (send_invoice),2020-01-02 07:26:30.426,seller_accountant_1
ORD_c6fd9b34,seller: Send delivery_req,2020-01-02 07:56:30.657,seller
ORD_c6fd9b34,seller_accountant_1: Completed Task (send_invoice),2020-01-02 08:02:06.821,seller_accountant_1
ORD_27cdca89,seller_accountant_1: Started Task (on_pay),2020-01-02 08:02:06.826,seller_accountant_1
ORD_c6fd9b34,seller: Send invoice,2020-01-02 08:02:06.949,seller
ORD_c6fd9b34,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-02 08:07:06.946,logistics_warehouseman_1
ORD_5e466a38,buyer: Send order,2020-01-02 08:07:07.075,buyer
ORD_c6fd9b34,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 08:12:07.036,logistics_warehouseman_1
ORD_f2b17de5,buyer: Send order,2020-01-02 08:12:07.183,buyer
ORD_27cdca89,seller_accountant_1: Completed Task (on_pay),2020-01-02 08:32:07.141,seller_accountant_1
ORD_c6fd9b34,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 09:08:10.013,logistics_warehouseman_1
ORD_c6fd9b34,logistics_courier_1: Received Task (send_deliver),2020-01-02 09:13:39.010,logistics_courier_1
ORD_c6fd9b34,logistics_courier_1: Started Task (send_deliver),2020-01-02 09:23:39.103,logistics_courier_1
ORD_5e466a38,seller_accountant_1: Received Task (send_invoice),2020-01-02 09:23:39.118,seller_accountant_1
ORD_c6fd9b34,buyer: Send cancel_req,2020-01-02 09:23:39.252,buyer
ORD_5e466a38,seller_accountant_1: Started Task (send_invoice),2020-01-02 09:43:39.214,seller_accountant_1
ORD_27cdca89,seller: Send delivery_req,2020-01-02 09:43:39.326,seller
ORD_5e466a38,seller_accountant_1: Completed Task (send_invoice),2020-01-02 10:15:59.775,seller_accountant_1
ORD_5e466a38,seller: Send invoice,2020-01-02 10:15:59.887,seller
ORD_27cdca89,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-02 10:28:18.424,logistics_warehouseman_1
ORD_27cdca89,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 11:05:57.634,logistics_warehouseman_1
ORD_f2b17de5,seller_accountant_1: Received Task (send_invoice),2020-01-02 11:05:57.643,seller_accountant_1
ORD_f2b17de5,seller_accountant_1: Started Task (send_invoice),2020-01-02 12:09:40.604,seller_accountant_1
ORD_27cdca89,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 12:09:40.605,logistics_warehouseman_1
ORD_27cdca89,logistics_courier_2: Received Task (send_deliver),2020-01-02 12:14:40.711,logistics_courier_2
ORD_27cdca89,logistics_courier_2: Started Task (send_deliver),2020-01-02 12:39:40.809,logistics_courier_2
ORD_f2b17de5,seller: Send delivery_req,2020-01-02 12:39:40.920,seller
ORD_f2b17de5,seller_accountant_1: Completed Task (send_invoice),2020-01-02 12:42:34.702,seller_accountant_1
ORD_f2b17de5,seller: Send invoice,2020-01-02 12:42:34.813,seller
ORD_f2b17de5,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-02 12:57:34.813,logistics_warehouseman_1
ORD_5e466a38,buyer: Send pay,2020-01-02 12:57:34.956,buyer
ORD_c6fd9b34,logistics_courier_1: Completed Task (send_deliver),2020-01-02 15:05:15.817,logistics_courier_1
ORD_f2b17de5,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 15:05:15.817,logistics_warehouseman_1
ORD_c6fd9b34,logistics: Send deliver,2020-01-02 15:05:15.928,logistics
ORD_f2b17de5,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 16:11:10.715,logistics_warehouseman_1
ORD_5e466a38,seller_accountant_1: Received Task (on_pay),2020-01-02 16:11:10.719,seller_accountant_1
ORD_5e466a38,seller_accountant_1: Started Task (on_pay),2020-01-02 16:16:10.820,seller_accountant_1
ORD_f2b17de5,logistics_courier_1: Received Task (send_deliver),2020-01-02 16:16:10.826,logistics_courier_1
ORD_f2b17de5,logistics_courier_1: Started Task (send_deliver),2020-01-02 16:46:10.929,logistics_courier_1
ORD_5e466a38,seller_accountant_1: Completed Task (on_pay),2020-01-02 16:46:10.929,seller_accountant_1
ORD_f2b17de5,buyer: Send pay,2020-01-02 17:15:56.657,buyer
ORD_5e466a38,seller: Send delivery_req,2020-01-02 17:45:56.724,seller
ORD_f2b17de5,seller_accountant_1: Received Task (on_pay),2020-01-02 17:50:56.734,seller_accountant_1
ORD_6b6b4f51,buyer: Send order,2020-01-02 17:50:56.873,buyer
ORD_27cdca89,logistics_courier_2: Completed Task (send_deliver),2020-01-02 18:38:11.221,logistics_courier_2
ORD_f2b17de5,seller_accountant_1: Started Task (on_pay),2020-01-02 18:38:11.221,seller_accountant_1
ORD_5e466a38,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-02 18:38:11.224,logistics_warehouseman_1
ORD_27cdca89,logistics: Send deliver,2020-01-02 18:38:11.330,logistics
ORD_f2b17de5,seller_accountant_1: Completed Task (on_pay),2020-01-02 19:08:11.329,seller_accountant_1
ORD_5e466a38,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 19:08:11.331,logistics_warehouseman_1
ORD_5e466a38,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 20:00:48.276,logistics_warehouseman_1
ORD_5e466a38,logistics_courier_2: Received Task (send_deliver),2020-01-02 20:45:02.866,logistics_courier_2
ORD_5e466a38,logistics_courier_2: Started Task (send_deliver),2020-01-02 20:57:09.501,logistics_courier_2
ORD_6b6b4f51,seller_accountant_1: Received Task (send_invoice),2020-01-02 20:57:09.505,seller_accountant_1
ORD_f2b17de5,logistics_courier_1: Completed Task (send_deliver),2020-01-02 23:09:38.473,logistics_courier_1
ORD_6b6b4f51,seller_accountant_1: Started Task (send_invoice),2020-01-02 23:09:38.473,seller_accountant_1
ORD_f2b17de5,logistics: Send deliver,2020-01-02 23:09:38.585,logistics
ORD_6b6b4f51,seller_accountant_1: Completed Task (send_invoice),2020-01-02 23:33:25.692,seller_accountant_1
ORD_6b6b4f51,seller: Send invoice,2020-01-02 23:33:25.801,seller
ORD_6b6b4f51,seller: Send delivery_req,2020-01-02 23:39:38.794,seller
ORD_27cdca89,buyer: Send confirm,2020-01-02 23:43:26.049,buyer
ORD_6b6b4f51,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-03 00:00:09.130,logistics_warehouseman_1
ORD_6b6b4f51,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-03 00:05:09.236,logistics_warehouseman_1
ORD_a71b25bb,buyer: Send order,2020-01-03 00:10:09.490,buyer
ORD_f2b17de5,buyer: Send confirm,2020-01-03 00:20:09.597,buyer
ORD_6b6b4f51,buyer: Send cancel_req,2020-01-03 00:30:09.705,buyer
ORD_6b6b4f51,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-03 01:13:13.404,logistics_warehouseman_1
ORD_6b6b4f51,logistics_courier_1: Received Task (send_deliver),2020-01-03 01:47:47.030,logistics_courier_1
ORD_6b6b4f51,logistics_courier_1: Started Task (send_deliver),2020-01-03 01:57:47.132,logistics_courier_1
ORD_a71b25bb,seller_accountant_1: Received Task (send_invoice),2020-01-03 01:57:47.140,seller_accountant_1
ORD_a71b25bb,seller_accountant_1: Started Task (send_invoice),2020-01-03 02:31:36.922,seller_accountant_1
ORD_5e466a38,logistics_courier_2: Completed Task (send_deliver),2020-01-03 02:55:32.817,logistics_courier_2
ORD_5e466a38,logistics: Send deliver,2020-01-03 02:55:32.924,logistics
ORD_1dcb34fa,buyer: Send order,2020-01-03 03:00:33.069,buyer
ORD_a71b25bb,seller_accountant_1: Completed Task (send_invoice),2020-01-03 03:03:56.655,seller_accountant_1
ORD_a71b25bb,seller: Send invoice,2020-01-03 03:03:56.765,seller
ORD_6b6b4f51,logistics_courier_1: Completed Task (send_deliver),2020-01-03 09:12:17.137,logistics_courier_1
ORD_6b6b4f51,logistics: Send deliver,2020-01-03 09:12:17.247,logistics
ORD_1dcb34fa,seller_accountant_1: Received Task (send_invoice),2020-01-03 10:04:44.808,seller_accountant_1
ORD_1dcb34fa,seller_accountant_1: Started Task (send_invoice),2020-01-03 10:14:44.909,seller_accountant_1
ORD_5e466a38,buyer: Send confirm,2020-01-03 10:14:45.055,buyer
ORD_4c97c9f0,buyer: Send order,2020-01-03 10:33:53.148,buyer
ORD_a71b25bb,buyer: Send cancel_req,2020-01-03 10:43:53.255,buyer
ORD_1dcb34fa,seller: Send delivery_req,2020-01-03 10:44:45.445,seller
ORD_1dcb34fa,seller_accountant_1: Completed Task (send_invoice),2020-01-03 10:46:46.329,seller_accountant_1
ORD_1dcb34fa,seller: Send invoice,2020-01-03 10:46:46.438,seller
ORD_1dcb34fa,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-03 10:49:45.549,logistics_warehouseman_1
ORD_ae746827,buyer: Send order,2020-01-03 10:49:45.693,buyer
ORD_1dcb34fa,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-03 10:54:45.652,logistics_warehouseman_1
ORD_4c97c9f0,seller_accountant_1: Received Task (send_invoice),2020-01-03 11:45:26.733,seller_accountant_1
ORD_1dcb34fa,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-03 12:05:22.692,logistics_warehouseman_1
ORD_4c97c9f0,seller_accountant_1: Started Task (send_invoice),2020-01-03 12:05:22.693,seller_accountant_1
ORD_1dcb34fa,logistics_courier_2: Received Task (send_deliver),2020-01-03 12:11:15.005,logistics_courier_2
ORD_1dcb34fa,logistics_courier_2: Started Task (send_deliver),2020-01-03 12:26:15.096,logistics_courier_2
ORD_1dcb34fa,buyer: Send pay,2020-01-03 12:26:15.244,buyer
ORD_4c97c9f0,seller_accountant_1: Completed Task (send_invoice),2020-01-03 12:34:53.519,seller_accountant_1
ORD_4c97c9f0,seller: Send invoice,2020-01-03 12:34:53.634,seller
ORD_1dcb34fa,seller_accountant_1: Received Task (on_pay),2020-01-03 13:05:56.891,seller_accountant_1
ORD_1dcb34fa,seller_accountant_1: Started Task (on_pay),2020-01-03 13:10:56.983,seller_accountant_1
ORD_ae746827,seller_accountant_1: Queued Task (send_invoice),2020-01-03 13:10:56.996,seller_accountant_1
ORD_a71b25bb,seller: Send cancel_ack,2020-01-03 13:10:57.100,seller
ORD_1dcb34fa,seller_accountant_1: Completed Task (on_pay),2020-01-03 13:40:57.095,seller_accountant_1
ORD_ae746827,seller_accountant_1: Started Task (send_invoice),2020-01-03 13:40:57.101,seller_accountant_1
ORD_ae746827,seller_accountant_1: Completed Task (send_invoice),2020-01-03 14:13:24.939,seller_accountant_1
ORD_ae746827,seller: Send invoice,2020-01-03 14:13:25.055,seller
ORD_4c97c9f0,buyer: Send pay,2020-01-03 14:33:25.297,buyer
ORD_1dcb34fa,logistics_courier_2: Completed Task (send_deliver),2020-01-03 18:35:46.433,logistics_courier_2
ORD_1dcb34fa,logistics: Send deliver,2020-01-03 18:35:46.544,logistics
ORD_4c97c9f0,seller_accountant_1: Received Task (on_pay),2020-01-03 18:40:46.545,seller_accountant_1
ORD_4c97c9f0,seller_accountant_1: Started Task (on_pay),2020-01-03 18:40:46.648,seller_accountant_1
ORD_4c97c9f0,seller_accountant_1: Completed Task (on_pay),2020-01-03 19:10:46.753,seller_accountant_1
ORD_ae746827,buyer: Send pay,2020-01-03 19:25:47.005,buyer
ORD_ae746827,seller_accountant_1: Received Task (on_pay),2020-01-03 20:10:07.195,seller_accountant_1
ORD_ae746827,seller_accountant_1: Started Task (on_pay),2020-01-03 20:10:07.299,seller_accountant_1
ORD_4c97c9f0,seller: Send delivery_req,2020-01-03 20:10:07.300,seller
ORD_4c97c9f0,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-03 20:20:07.410,logistics_warehouseman_1
ORD_1dcb34fa,buyer: Send confirm,2020-01-03 20:20:07.549,buyer
ORD_ae746827,seller_accountant_1: Completed Task (on_pay),2020-01-03 20:40:07.507,seller_accountant_1
ORD_4c97c9f0,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-03 20:40:07.508,logistics_warehouseman_1
ORD_4c97c9f0,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-03 21:41:11.979,logistics_warehouseman_1
ORD_4c97c9f0,logistics_courier_1: Received Task (send_deliver),2020-01-03 21:41:12.089,logistics_courier_1
ORD_4c97c9f0,logistics_courier_1: Started Task (send_deliver),2020-01-03 21:41:12.105,logistics_courier_1
ORD_ae746827,seller: Send delivery_req,2020-01-03 22:11:12.299,seller
ORD_4c97c9f0,logistics_courier_1: Completed Task (send_deliver),2020-01-04 03:21:57.324,logistics_courier_1
ORD_ae746827,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-04 03:21:57.329,logistics_warehouseman_1
ORD_ae746827,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-04 03:21:57.427,logistics_warehouseman_1
ORD_4c97c9f0,logistics: Send deliver,2020-01-04 03:21:57.433,logistics
ORD_ae746827,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-04 04:22:14.578,logistics_warehouseman_1
ORD_ae746827,logistics_courier_2: Received Task (send_deliver),2020-01-04 04:22:14.690,logistics_courier_2
ORD_ae746827,logistics_courier_2: Started Task (send_deliver),2020-01-04 04:40:02.683,logistics_courier_2
ORD_ae746827,logistics_courier_2: Completed Task (send_deliver),2020-01-04 10:06:02.630,logistics_courier_2
ORD_ae746827,logistics: Send deliver,2020-01-04 10:06:02.742,logistics
ORD_4c97c9f0,buyer: Send confirm,2020-01-04 10:16:02.986,buyer
ORD_7abe478d,buyer: Send order,2020-01-04 10:21:03.092,buyer
ORD_ae746827,buyer: Send confirm,2020-01-04 10:57:32.409,buyer
ORD_7abe478d,seller_accountant_1: Received Task (send_invoice),2020-01-04 11:43:03.170,seller_accountant_1
ORD_7abe478d,seller_accountant_1: Started Task (send_invoice),2020-01-04 11:43:03.268,seller_accountant_1
ORD_7abe478d,seller: Send delivery_req,2020-01-04 12:13:03.484,seller
ORD_7abe478d,seller_accountant_1: Completed Task (send_invoice),2020-01-04 12:20:21.406,seller_accountant_1
ORD_7abe478d,seller: Send invoice,2020-01-04 12:20:21.516,seller
ORD_7abe478d,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-04 12:23:03.589,logistics_warehouseman_1
ORD_7abe478d,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-04 12:23:03.691,logistics_warehouseman_1
ORD_7abe478d,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-04 13:18:14.642,logistics_warehouseman_1
ORD_7abe478d,logistics_courier_1: Received Task (send_deliver),2020-01-04 13:23:14.754,logistics_courier_1
ORD_7abe478d,logistics_courier_1: Started Task (send_deliver),2020-01-04 13:23:14.853,logistics_courier_1
ORD_69ac00e5,buyer: Send order,2020-01-04 13:28:15.107,buyer
ORD_7abe478d,buyer: Send pay,2020-01-04 13:43:15.214,buyer
ORD_7abe478d,logistics_courier_1: Completed Task (send_deliver),2020-01-04 18:47:34.314,logistics_courier_1
ORD_7abe478d,logistics: Send deliver,2020-01-04 18:47:34.423,logistics
ORD_7abe478d,seller_accountant_1: Received Task (on_pay),2020-01-04 18:47:34.424,seller_accountant_1
ORD_7abe478d,seller_accountant_1: Started Task (on_pay),2020-01-04 19:30:31.707,seller_accountant_1
ORD_7abe478d,seller_accountant_1: Completed Task (on_pay),2020-01-04 20:00:31.813,seller_accountant_1
ORD_69ac00e5,seller_accountant_1: Received Task (send_invoice),2020-01-04 20:00:31.819,seller_accountant_1
ORD_69ac00e5,seller_accountant_1: Started Task (send_invoice),2020-01-04 20:17:14.606,seller_accountant_1
ORD_69ac00e5,seller_accountant_1: Completed Task (send_invoice),2020-01-04 20:49:15.774,seller_accountant_1
ORD_69ac00e5,seller: Send invoice,2020-01-04 20:49:15.882,seller
ORD_cdc3eddc,buyer: Send order,2020-01-04 20:54:16.028,buyer
ORD_7abe478d,buyer: Send confirm,2020-01-04 21:04:16.134,buyer
ORD_cdc3eddc,seller_accountant_1: Received Task (send_invoice),2020-01-04 22:02:21.126,seller_accountant_1
ORD_cdc3eddc,seller_accountant_1: Started Task (send_invoice),2020-01-04 22:17:21.223,seller_accountant_1
ORD_69ac00e5,buyer: Send pay,2020-01-04 22:17:21.370,buyer
ORD_cdc3eddc,seller_accountant_1: Completed Task (send_invoice),2020-01-04 22:49:08.928,seller_accountant_1
ORD_cdc3eddc,seller: Send invoice,2020-01-04 22:49:09.038,seller
ORD_69ac00e5,seller_accountant_1: Received Task (on_pay),2020-01-04 22:49:09.041,seller_accountant_1
ORD_69ac00e5,seller_accountant_1: Started Task (on_pay),2020-01-04 22:49:09.141,seller_accountant_1
ORD_69ac00e5,seller_accountant_1: Completed Task (on_pay),2020-01-04 23:19:09.240,seller_accountant_1
ORD_69ac00e5,seller: Send delivery_req,2020-01-04 23:54:09.669,seller
ORD_69ac00e5,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-05 00:04:09.773,logistics_warehouseman_1
ORD_cdc3eddc,buyer: Send cancel_req,2020-01-05 00:04:09.809,buyer
ORD_69ac00e5,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-05 00:04:09.877,logistics_warehouseman_1
ORD_69ac00e5,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-05 00:59:50.367,logistics_warehouseman_1
ORD_69ac00e5,logistics_courier_2: Received Task (send_deliver),2020-01-05 01:38:43.812,logistics_courier_2
ORD_69ac00e5,logistics_courier_2: Started Task (send_deliver),2020-01-05 01:38:43.914,logistics_courier_2
ORD_69ac00e5,logistics_courier_2: Completed Task (send_deliver),2020-01-05 07:04:51.003,logistics_courier_2
ORD_69ac00e5,logistics: Send deliver,2020-01-05 07:04:51.111,logistics
ORD_cdc3eddc,seller: Send cancel_ack,2020-01-05 07:09:51.220,seller
ORD_6b60904b,buyer: Send order,2020-01-05 07:36:37.980,buyer
ORD_69ac00e5,buyer: Send confirm,2020-01-05 07:46:38.086,buyer
ORD_6b60904b,seller_accountant_1: Received Task (send_invoice),2020-01-05 08:46:23.682,seller_accountant_1
ORD_6b60904b,seller_accountant_1: Started Task (send_invoice),2020-01-05 08:46:23.781,seller_accountant_1
ORD_6b60904b,seller: Send delivery_req,2020-01-05 09:16:23.997,seller
ORD_6b60904b,seller_accountant_1: Completed Task (send_invoice),2020-01-05 09:22:23.602,seller_accountant_1
ORD_6b60904b,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-05 09:22:23.713,logistics_warehouseman_1
ORD_6b60904b,seller: Send invoice,2020-01-05 09:22:23.714,seller
ORD_6b60904b,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-05 09:22:23.810,logistics_warehouseman_1
ORD_6b60904b,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-05 10:24:47.474,logistics_warehouseman_1
ORD_6b60904b,logistics_courier_1: Received Task (send_deliver),2020-01-05 10:29:47.586,logistics_courier_1
ORD_6b60904b,logistics_courier_1: Started Task (send_deliver),2020-01-05 10:29:47.688,logistics_courier_1
ORD_6b60904b,logistics_courier_1: Completed Task (send_deliver),2020-01-05 16:23:12.973,logistics_courier_1
ORD_6b60904b,logistics: Send deliver,2020-01-05 16:23:13.083,logistics
ORD_6b60904b,buyer: Send cancel_req,2020-01-05 16:33:13.225,buyer
ORD_bc811b1b,buyer: Send order,2020-01-05 16:52:05.921,buyer
ORD_bc811b1b,seller_accountant_1: Received Task (send_invoice),2020-01-05 17:39:19.446,seller_accountant_1
ORD_bc811b1b,seller_accountant_1: Started Task (send_invoice),2020-01-05 17:44:19.546,seller_accountant_1
ORD_d4f37fc3,buyer: Send order,2020-01-05 17:44:19.696,buyer
ORD_bc811b1b,seller_accountant_1: Completed Task (send_invoice),2020-01-05 18:16:46.708,seller_accountant_1
ORD_bc811b1b,seller: Send invoice,2020-01-05 18:16:46.817,seller
ORD_d4f37fc3,seller_accountant_1: Received Task (send_invoice),2020-01-05 19:11:01.759,seller_accountant_1
ORD_d4f37fc3,seller_accountant_1: Started Task (send_invoice),2020-01-05 19:11:01.860,seller_accountant_1
ORD_d4f37fc3,seller: Send delivery_req,2020-01-05 19:41:02.076,seller
ORD_d4f37fc3,seller_accountant_1: Completed Task (send_invoice),2020-01-05 19:45:16.609,seller_accountant_1
ORD_d4f37fc3,seller: Send invoice,2020-01-05 19:45:16.718,seller
ORD_d4f37fc3,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-05 19:51:02.186,logistics_warehouseman_1
ORD_d4f37fc3,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-05 19:51:02.288,logistics_warehouseman_1
ORD_bc811b1b,buyer: Send cancel_req,2020-01-05 19:51:02.326,buyer
ORD_d4f37fc3,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-05 20:47:38.146,logistics_warehouseman_1
ORD_d4f37fc3,logistics_courier_2: Received Task (send_deliver),2020-01-05 20:52:38.258,logistics_courier_2
ORD_d4f37fc3,logistics_courier_2: Started Task (send_deliver),2020-01-05 21:30:20.606,logistics_courier_2
ORD_d4f37fc3,logistics_courier_2: Completed Task (send_deliver),2020-01-06 03:30:25.856,logistics_courier_2
ORD_d4f37fc3,logistics: Send deliver,2020-01-06 03:30:25.964,logistics
ORD_d4f37fc3,buyer: Send pay,2020-01-06 03:45:26.107,buyer
ORD_bc811b1b,seller: Send cancel_ack,2020-01-06 03:50:26.174,seller
ORD_d4f37fc3,seller_accountant_1: Received Task (on_pay),2020-01-06 03:50:26.179,seller_accountant_1
ORD_d4f37fc3,seller_accountant_1: Started Task (on_pay),2020-01-06 04:06:39.340,seller_accountant_1
ORD_d4f37fc3,seller_accountant_1: Completed Task (on_pay),2020-01-06 04:36:39.444,seller_accountant_1
ORD_d4f37fc3,buyer: Send confirm,2020-01-06 04:51:39.803,buyer
ORD_5c68d06d,buyer: Send order,2020-01-06 04:56:40.121,buyer
ORD_338126be,buyer: Send order,2020-01-06 05:11:40.439,buyer
ORD_5c68d06d,seller_accountant_1: Received Task (send_invoice),2020-01-06 05:54:10.819,seller_accountant_1
ORD_5c68d06d,seller_accountant_1: Started Task (send_invoice),2020-01-06 05:59:10.915,seller_accountant_1
ORD_da3f0f91,buyer: Send order,2020-01-06 05:59:11.063,buyer
ORD_5c68d06d,seller_accountant_1: Completed Task (send_invoice),2020-01-06 06:23:53.141,seller_accountant_1
ORD_5c68d06d,seller: Send invoice,2020-01-06 06:23:53.251,seller
ORD_5c68d06d,seller: Send delivery_req,2020-01-06 06:29:11.240,seller
ORD_5c68d06d,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-06 08:02:17.579,logistics_warehouseman_1
ORD_338126be,seller_accountant_1: Received Task (send_invoice),2020-01-06 08:02:17.581,seller_accountant_1
ORD_338126be,seller_accountant_1: Started Task (send_invoice),2020-01-06 08:07:17.680,seller_accountant_1
ORD_5c68d06d,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-06 08:07:17.680,logistics_warehouseman_1
ORD_338126be,seller: Send delivery_req,2020-01-06 08:37:17.896,seller
ORD_da3f0f91,seller: Send reject,2020-01-06 08:42:18.001,seller
ORD_338126be,seller_accountant_1: Completed Task (send_invoice),2020-01-06 08:44:02.772,seller_accountant_1
ORD_338126be,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-06 08:44:02.780,logistics_warehouseman_1
