Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index
ORD_3608c949,buyer: Send pay,buyer,2020-01-27 05:21:04.862,Variant 23,23
ORD_3608c949,seller_accountant_1: Received Task (on_pay),seller_accountant_1,2020-01-27 05:36:04.865,Variant 23,23
ORD_3608c949,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-27 05:53:43.764,Variant 23,23
ORD_3608c949,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-27 05:53:43.764,Variant 23,23
ORD_3608c949,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-27 05:53:43.813,Variant 23,23
ORD_3608c949,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-27 06:23:43.970,Variant 23,23
ORD_3608c949,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-01-28 07:47:23.933,Variant 23,23
ORD_3608c949,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-01-28 13:43:34.823,Variant 23,23
ORD_3608c949,logistics: Send deliver,logistics,2020-01-28 13:43:34.871,Variant 23,23
ORD_3608c949,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-01-28 13:58:34.969,Variant 23,23
ORD_3608c949,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-28 20:24:24.491,Variant 23,23
ORD_3608c949,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-28 20:39:31.609,Variant 23,23
ORD_3608c949,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-01-28 21:09:31.757,Variant 23,23
ORD_3608c949,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-28 21:24:26.283,Variant 23,23
ORD_3608c949,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-28 21:34:26.385,Variant 23,23
ORD_3608c949,buyer: Send confirm,buyer,2020-01-28 21:34:26.528,Variant 23,23
ORD_3608c949,seller_clerk_1: Received Task (on_confirm),seller_clerk_1,2020-01-28 21:39:26.534,Variant 23,23
ORD_3608c949,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-28 21:44:26.593,Variant 23,23
ORD_3608c949,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-28 21:54:26.695,Variant 23,23
ORD_2742ad6e,buyer_purchaser_1: Received Task (send_order),buyer_purchaser_1,2020-01-28 01:49:26.046,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-28 07:47:23.927,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-28 07:52:24.036,Variant 24,24
ORD_2742ad6e,buyer: Send order,buyer,2020-01-28 07:52:24.192,Variant 24,24
ORD_2742ad6e,seller_clerk_1: Received Task (on_order),seller_clerk_1,2020-01-28 07:57:24.201,Variant 24,24
ORD_2742ad6e,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-28 08:08:42.271,Variant 24,24
ORD_2742ad6e,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-28 09:09:21.408,Variant 24,24
ORD_2742ad6e,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-28 09:09:21.455,Variant 24,24
ORD_2742ad6e,seller_clerk_1: Received Task (send_delivery_req),seller_clerk_1,2020-01-28 09:09:21.456,Variant 24,24
ORD_2742ad6e,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-28 09:19:21.510,Variant 24,24
ORD_2742ad6e,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-28 09:19:21.511,Variant 24,24
ORD_2742ad6e,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-28 09:45:54.513,Variant 24,24
ORD_2742ad6e,seller: Send invoice,seller,2020-01-28 09:45:54.561,Variant 24,24
ORD_2742ad6e,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-28 09:49:21.720,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Received Task (on_invoice),buyer_purchaser_1,2020-01-28 09:49:21.762,Variant 24,24
ORD_2742ad6e,seller: Send delivery_req,seller,2020-01-28 09:49:21.767,Variant 24,24
ORD_2742ad6e,logistics_warehouseman_1: Received Task (on_delivery_req),logistics_warehouseman_1,2020-01-28 09:49:21.768,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-28 09:59:21.826,Variant 24,24
ORD_2742ad6e,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-28 09:59:21.826,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-28 10:04:21.930,Variant 24,24
ORD_2742ad6e,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-28 11:06:21.211,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Received Task (send_pay),buyer_purchaser_1,2020-01-28 11:06:21.252,Variant 24,24
ORD_2742ad6e,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-28 11:06:21.258,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-28 13:43:34.825,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-28 13:58:34.928,Variant 24,24
ORD_2742ad6e,buyer: Send pay,buyer,2020-01-28 13:58:35.072,Variant 24,24
ORD_2742ad6e,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-01-28 20:24:24.499,Variant 24,24
ORD_2742ad6e,seller_accountant_1: Received Task (on_pay),seller_accountant_1,2020-01-28 20:24:24.541,Variant 24,24
ORD_2742ad6e,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-28 20:39:31.610,Variant 24,24
ORD_2742ad6e,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-28 21:09:31.717,Variant 24,24
ORD_2742ad6e,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-01-29 02:47:47.622,Variant 24,24
ORD_2742ad6e,logistics: Send deliver,logistics,2020-01-29 02:47:47.668,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Received Task (on_deliver),buyer_purchaser_1,2020-01-29 08:27:35.099,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-29 14:13:18.799,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-29 14:28:48.711,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-01-29 14:33:48.857,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-29 15:02:42.450,Variant 24,24
ORD_2742ad6e,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-29 15:12:42.547,Variant 24,24
ORD_2742ad6e,buyer: Send confirm,buyer,2020-01-29 15:12:42.693,Variant 24,24
ORD_2742ad6e,seller_clerk_1: Received Task (on_confirm),seller_clerk_1,2020-01-29 15:27:42.699,Variant 24,24
ORD_2742ad6e,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-29 15:37:42.758,Variant 24,24
ORD_2742ad6e,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-29 15:47:42.863,Variant 24,24
ORD_530081e1,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-28 21:09:31.759,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-28 21:34:26.390,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-28 21:39:26.487,Variant 25,25
ORD_530081e1,buyer: Send order,buyer,2020-01-28 21:39:26.633,Variant 25,25
ORD_530081e1,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-28 21:44:26.639,Variant 25,25
ORD_530081e1,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-28 21:54:26.699,Variant 25,25
ORD_530081e1,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-28 22:36:09.157,Variant 25,25
ORD_530081e1,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-28 22:36:09.204,Variant 25,25
ORD_530081e1,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-28 22:36:09.204,Variant 25,25
ORD_530081e1,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-28 23:24:56.872,Variant 25,25
ORD_530081e1,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-28 23:24:56.875,Variant 25,25
ORD_530081e1,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-28 23:48:08.728,Variant 25,25
ORD_530081e1,seller: Send invoice,seller,2020-01-28 23:48:08.786,Variant 25,25
ORD_530081e1,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-28 23:54:57.096,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Received Task (on_invoice),buyer_purchaser_1,2020-01-28 23:54:57.140,Variant 25,25
ORD_530081e1,seller: Send delivery_req,seller,2020-01-28 23:54:57.141,Variant 25,25
ORD_530081e1,logistics_warehouseman_1: Received Task (on_delivery_req),logistics_warehouseman_1,2020-01-28 23:54:57.142,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-29 00:18:34.129,Variant 25,25
ORD_530081e1,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-29 00:18:34.129,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-29 00:23:34.237,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Queued Task (send_pay),buyer_purchaser_1,2020-01-29 00:24:57.454,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-29 00:29:57.525,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-29 00:44:57.623,Variant 25,25
ORD_530081e1,buyer: Send pay,buyer,2020-01-29 00:44:57.765,Variant 25,25
ORD_530081e1,seller_accountant_1: Received Task (on_pay),seller_accountant_1,2020-01-29 00:49:57.770,Variant 25,25
ORD_530081e1,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-29 01:04:57.829,Variant 25,25
ORD_530081e1,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-29 01:26:20.689,Variant 25,25
ORD_530081e1,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-29 01:26:20.738,Variant 25,25
ORD_530081e1,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-29 01:34:58.041,Variant 25,25
ORD_530081e1,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-01-29 02:47:47.627,Variant 25,25
ORD_530081e1,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-01-29 08:27:35.060,Variant 25,25
ORD_530081e1,logistics: Send deliver,logistics,2020-01-29 08:27:35.106,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Queued Task (on_deliver),buyer_purchaser_1,2020-01-29 14:13:18.839,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-29 14:33:48.821,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-29 14:46:49.022,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-01-29 15:02:42.485,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-29 15:27:42.656,Variant 25,25
ORD_530081e1,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-29 15:37:42.758,Variant 25,25
ORD_530081e1,buyer: Send confirm,buyer,2020-01-29 15:37:42.904,Variant 25,25
ORD_530081e1,seller_clerk_1: Received Task (on_confirm),seller_clerk_1,2020-01-29 15:47:42.910,Variant 25,25
ORD_530081e1,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-29 16:17:42.968,Variant 25,25
ORD_530081e1,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-29 16:27:43.076,Variant 25,25
ORD_2b57bf6a,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-28 21:34:26.426,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-28 21:39:26.492,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-28 21:44:26.590,Variant 26,26
ORD_2b57bf6a,buyer: Send order,buyer,2020-01-28 21:44:26.737,Variant 26,26
ORD_2b57bf6a,seller_clerk_1: Queued Task (on_order),seller_clerk_1,2020-01-28 21:54:26.744,Variant 26,26
ORD_2b57bf6a,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-28 22:36:09.161,Variant 26,26
ORD_2b57bf6a,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-28 23:24:56.871,Variant 26,26
ORD_2b57bf6a,seller_clerk_1: Queued Task (send_delivery_req),seller_clerk_1,2020-01-28 23:24:56.922,Variant 26,26
ORD_2b57bf6a,seller_accountant_1: Queued Task (send_invoice),seller_accountant_1,2020-01-28 23:24:56.922,Variant 26,26
ORD_2b57bf6a,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-28 23:48:08.733,Variant 26,26
ORD_2b57bf6a,seller_clerk_1: Started Task (send_delivery_req),seller_clerk_1,2020-01-28 23:54:57.108,Variant 26,26
ORD_2b57bf6a,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-29 00:18:34.130,Variant 26,26
ORD_2b57bf6a,seller: Send invoice,seller,2020-01-29 00:18:34.176,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Received Task (on_invoice),buyer_purchaser_1,2020-01-29 00:23:34.277,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-29 00:24:57.413,Variant 26,26
ORD_2b57bf6a,seller_clerk_1: Completed Task (send_delivery_req),seller_clerk_1,2020-01-29 00:24:57.414,Variant 26,26
ORD_2b57bf6a,seller: Send delivery_req,seller,2020-01-29 00:24:57.460,Variant 26,26
ORD_2b57bf6a,logistics_warehouseman_1: Queued Task (on_delivery_req),logistics_warehouseman_1,2020-01-29 00:24:57.462,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-29 00:29:57.521,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Queued Task (send_pay),buyer_purchaser_1,2020-01-29 00:44:57.662,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Started Task (send_pay),buyer_purchaser_1,2020-01-29 00:49:57.730,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Completed Task (send_pay),buyer_purchaser_1,2020-01-29 01:04:57.831,Variant 26,26
ORD_2b57bf6a,buyer: Send pay,buyer,2020-01-29 01:04:57.977,Variant 26,26
ORD_2b57bf6a,logistics_warehouseman_1: Started Task (on_delivery_req),logistics_warehouseman_1,2020-01-29 01:26:20.694,Variant 26,26
ORD_2b57bf6a,seller_accountant_1: Queued Task (on_pay),seller_accountant_1,2020-01-29 01:26:20.738,Variant 26,26
ORD_2b57bf6a,seller_accountant_1: Started Task (on_pay),seller_accountant_1,2020-01-29 01:34:58.048,Variant 26,26
ORD_2b57bf6a,seller_accountant_1: Completed Task (on_pay),seller_accountant_1,2020-01-29 02:04:58.143,Variant 26,26
ORD_2b57bf6a,logistics_warehouseman_1: Completed Task (on_delivery_req),logistics_warehouseman_1,2020-01-29 02:20:58.258,Variant 26,26
ORD_2b57bf6a,logistics_courier_1: Queued Task (send_deliver),logistics_courier_1,2020-01-29 02:20:58.306,Variant 26,26
ORD_2b57bf6a,logistics_courier_1: Started Task (send_deliver),logistics_courier_1,2020-01-29 08:27:35.065,Variant 26,26
ORD_2b57bf6a,logistics_courier_1: Completed Task (send_deliver),logistics_courier_1,2020-01-29 14:13:18.798,Variant 26,26
ORD_2b57bf6a,logistics: Send deliver,logistics,2020-01-29 14:13:18.845,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Queued Task (on_deliver),buyer_purchaser_1,2020-01-29 14:28:48.753,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Started Task (on_deliver),buyer_purchaser_1,2020-01-29 14:46:49.028,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Completed Task (on_deliver),buyer_purchaser_1,2020-01-29 15:02:42.443,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Queued Task (send_confirm),buyer_purchaser_1,2020-01-29 15:12:42.588,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Started Task (send_confirm),buyer_purchaser_1,2020-01-29 15:37:42.763,Variant 26,26
ORD_2b57bf6a,buyer_purchaser_1: Completed Task (send_confirm),buyer_purchaser_1,2020-01-29 15:47:42.862,Variant 26,26
ORD_2b57bf6a,buyer: Send confirm,buyer,2020-01-29 15:47:43.010,Variant 26,26
ORD_2b57bf6a,seller_clerk_1: Queued Task (on_confirm),seller_clerk_1,2020-01-29 16:17:43.017,Variant 26,26
ORD_2b57bf6a,seller_clerk_1: Started Task (on_confirm),seller_clerk_1,2020-01-29 16:57:43.184,Variant 26,26
ORD_2b57bf6a,seller_clerk_1: Completed Task (on_confirm),seller_clerk_1,2020-01-29 17:07:43.282,Variant 26,26
ORD_3544e222,buyer_purchaser_1: Queued Task (send_order),buyer_purchaser_1,2020-01-29 00:29:57.560,Variant 27,27
ORD_3544e222,buyer_purchaser_1: Started Task (send_order),buyer_purchaser_1,2020-01-29 00:44:57.629,Variant 27,27
ORD_3544e222,buyer_purchaser_1: Completed Task (send_order),buyer_purchaser_1,2020-01-29 00:49:57.723,Variant 27,27
ORD_3544e222,buyer: Send order,buyer,2020-01-29 00:49:57.871,Variant 27,27
ORD_3544e222,seller_clerk_1: Received Task (on_order),seller_clerk_1,2020-01-29 01:04:57.877,Variant 27,27
ORD_3544e222,seller_clerk_1: Started Task (on_order),seller_clerk_1,2020-01-29 01:26:20.689,Variant 27,27
ORD_3544e222,seller_clerk_1: Completed Task (on_order),seller_clerk_1,2020-01-29 02:13:16.994,Variant 27,27
ORD_3544e222,seller_accountant_1: Received Task (send_invoice),seller_accountant_1,2020-01-29 02:13:17.045,Variant 27,27
ORD_3544e222,seller_accountant_1: Started Task (send_invoice),seller_accountant_1,2020-01-29 02:20:58.256,Variant 27,27
ORD_3544e222,seller_accountant_1: Completed Task (send_invoice),seller_accountant_1,2020-01-29 02:53:12.060,Variant 27,27
ORD_3544e222,seller: Send invoice,seller,2020-01-29 02:53:12.107,Variant 27,27
ORD_3544e222,buyer_purchaser_1: Received Task (on_invoice),buyer_purchaser_1,2020-01-29 08:27:35.102,Variant 27,27
ORD_3544e222,buyer_purchaser_1: Started Task (on_invoice),buyer_purchaser_1,2020-01-29 14:28:48.718,Variant 27,27
ORD_3544e222,buyer_purchaser_1: Completed Task (on_invoice),buyer_purchaser_1,2020-01-29 14:33:48.815,Variant 27,27
