enactment_id,activity_name,timestamp,agent_name
ORD_a2a87ef4,logistics_courier_1: Started Task (send_deliver),2020-01-02 05:52:21.898,logistics_courier_1
ORD_3d971a8c,buyer: Send order,2020-01-02 05:52:22.032,buyer
ORD_137d289f,buyer: Send order,2020-01-02 05:57:22.138,buyer
ORD_3d971a8c,seller_clerk_1: Received Task (on_order),2020-01-02 06:12:22.111,seller_clerk_1
ORD_a2a87ef4,buyer: Send pay,2020-01-02 06:12:22.243,buyer
ORD_3d971a8c,seller_clerk_1: Started Task (on_order),2020-01-02 06:17:22.204,seller_clerk_1
ORD_137d289f,seller_clerk_2: Received Task (on_order),2020-01-02 06:17:22.214,seller_clerk_2
ORD_9a231e1a,buyer: Send order,2020-01-02 06:17:22.348,buyer
ORD_137d289f,seller_clerk_2: Started Task (on_order),2020-01-02 07:04:50.234,seller_clerk_2
ORD_3d971a8c,seller_clerk_1: Completed Task (on_order),2020-01-02 07:04:50.236,seller_clerk_1
ORD_a2a87ef4,seller_accountant_1: Received Task (on_pay),2020-01-02 07:04:50.243,seller_accountant_1
ORD_a2a87ef4,seller_accountant_1: Started Task (on_pay),2020-01-02 07:48:03.646,seller_accountant_1
ORD_137d289f,seller_clerk_2: Completed Task (on_order),2020-01-02 07:48:03.650,seller_clerk_2
ORD_3d971a8c,seller_clerk_3: Received Task (send_delivery_req),2020-01-02 07:48:03.653,seller_clerk_3
ORD_9a231e1a,seller_clerk_4: Received Task (on_order),2020-01-02 07:48:03.653,seller_clerk_4
ORD_3d971a8c,seller_accountant_1: Queued Task (send_invoice),2020-01-02 07:48:03.654,seller_accountant_1
ORD_3d971a8c,seller_clerk_3: Started Task (send_delivery_req),2020-01-02 08:18:03.750,seller_clerk_3
ORD_a2a87ef4,seller_accountant_1: Completed Task (on_pay),2020-01-02 08:18:03.753,seller_accountant_1
ORD_9a231e1a,seller_clerk_4: Started Task (on_order),2020-01-02 08:18:03.755,seller_clerk_4
ORD_137d289f,seller_clerk_1: Received Task (send_delivery_req),2020-01-02 08:18:03.760,seller_clerk_1
ORD_3d971a8c,seller_accountant_1: Started Task (send_invoice),2020-01-02 08:18:03.761,seller_accountant_1
ORD_137d289f,seller_accountant_1: Queued Task (send_invoice),2020-01-02 08:18:03.765,seller_accountant_1
ORD_3d971a8c,seller_accountant_1: Completed Task (send_invoice),2020-01-02 08:46:06.230,seller_accountant_1
ORD_137d289f,seller_clerk_1: Started Task (send_delivery_req),2020-01-02 08:46:06.232,seller_clerk_1
ORD_137d289f,seller_accountant_1: Started Task (send_invoice),2020-01-02 08:46:06.237,seller_accountant_1
ORD_3d971a8c,seller: Send invoice,2020-01-02 08:46:06.343,seller
ORD_3d971a8c,seller_clerk_3: Completed Task (send_delivery_req),2020-01-02 08:48:03.967,seller_clerk_3
ORD_3d971a8c,seller: Send delivery_req,2020-01-02 08:48:04.080,seller
ORD_9a231e1a,seller_clerk_4: Completed Task (on_order),2020-01-02 08:58:11.828,seller_clerk_4
ORD_137d289f,seller_clerk_1: Completed Task (send_delivery_req),2020-01-02 09:16:06.546,seller_clerk_1
ORD_9a231e1a,seller_clerk_2: Received Task (send_delivery_req),2020-01-02 09:16:06.557,seller_clerk_2
ORD_9a231e1a,seller_accountant_1: Queued Task (send_invoice),2020-01-02 09:16:06.557,seller_accountant_1
ORD_3d971a8c,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-02 09:16:06.557,logistics_warehouseman_1
ORD_137d289f,seller: Send delivery_req,2020-01-02 09:16:06.663,seller
ORD_9a231e1a,seller_clerk_2: Started Task (send_delivery_req),2020-01-02 09:21:06.647,seller_clerk_2
ORD_3d971a8c,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 09:21:06.649,logistics_warehouseman_1
ORD_137d289f,seller_accountant_1: Completed Task (send_invoice),2020-01-02 09:23:27.587,seller_accountant_1
ORD_9a231e1a,seller_accountant_1: Started Task (send_invoice),2020-01-02 09:23:27.591,seller_accountant_1
ORD_137d289f,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 09:23:27.596,logistics_warehouseman_1
ORD_137d289f,seller: Send invoice,2020-01-02 09:23:27.700,seller
ORD_5acf0a8b,buyer: Send order,2020-01-02 09:26:07.004,buyer
ORD_3d971a8c,buyer: Send cancel_req,2020-01-02 09:36:07.113,buyer
ORD_9a231e1a,seller_clerk_2: Completed Task (send_delivery_req),2020-01-02 09:51:07.078,seller_clerk_2
ORD_5acf0a8b,seller_clerk_3: Received Task (on_order),2020-01-02 09:51:07.087,seller_clerk_3
ORD_9a231e1a,seller: Send delivery_req,2020-01-02 09:51:07.191,seller
ORD_5acf0a8b,seller_clerk_3: Started Task (on_order),2020-01-02 09:52:08.640,seller_clerk_3
ORD_9a231e1a,seller_accountant_1: Completed Task (send_invoice),2020-01-02 09:52:08.644,seller_accountant_1
ORD_3d971a8c,seller_clerk_4: Received Task (on_cancel_req),2020-01-02 09:52:08.656,seller_clerk_4
ORD_9a231e1a,seller: Send invoice,2020-01-02 09:52:08.759,seller
ORD_3d971a8c,seller_clerk_4: Started Task (on_cancel_req),2020-01-02 09:56:07.282,seller_clerk_4
ORD_9a231e1a,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 09:56:07.296,logistics_warehouseman_1
ORD_3d971a8c,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 10:20:35.531,logistics_warehouseman_1
ORD_137d289f,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 10:20:35.536,logistics_warehouseman_1
ORD_3d971a8c,seller_clerk_4: Completed Task (on_cancel_req),2020-01-02 10:35:30.654,seller_clerk_4
ORD_3d971a8c,logistics_courier_1: Queued Task (send_deliver),2020-01-02 10:35:30.664,logistics_courier_1
ORD_5acf0a8b,seller_clerk_3: Completed Task (on_order),2020-01-02 10:45:13.876,seller_clerk_3
ORD_5acf0a8b,seller_clerk_1: Received Task (send_delivery_req),2020-01-02 10:45:30.874,seller_clerk_1
ORD_5acf0a8b,seller_accountant_1: Received Task (send_invoice),2020-01-02 10:45:30.874,seller_accountant_1
ORD_137d289f,buyer: Send cancel_req,2020-01-02 10:45:31.009,buyer
ORD_5acf0a8b,seller_clerk_1: Started Task (send_delivery_req),2020-01-02 10:50:30.973,seller_clerk_1
ORD_5acf0a8b,seller_accountant_1: Started Task (send_invoice),2020-01-02 10:50:30.974,seller_accountant_1
ORD_5acf0a8b,seller_accountant_1: Completed Task (send_invoice),2020-01-02 11:10:18.206,seller_accountant_1
ORD_137d289f,seller_clerk_2: Received Task (on_cancel_req),2020-01-02 11:10:18.209,seller_clerk_2
ORD_5acf0a8b,seller: Send invoice,2020-01-02 11:10:18.311,seller
ORD_137d289f,seller_clerk_2: Started Task (on_cancel_req),2020-01-02 11:20:02.496,seller_clerk_2
ORD_137d289f,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 11:20:02.501,logistics_warehouseman_1
ORD_9a231e1a,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 11:20:02.508,logistics_warehouseman_1
ORD_5acf0a8b,seller_clerk_1: Completed Task (send_delivery_req),2020-01-02 11:20:31.286,seller_clerk_1
ORD_137d289f,logistics_courier_1: Queued Task (send_deliver),2020-01-02 11:20:31.297,logistics_courier_1
ORD_5acf0a8b,seller: Send delivery_req,2020-01-02 11:20:31.402,seller
ORD_9a231e1a,buyer: Send pay,2020-01-02 11:35:02.854,buyer
ORD_5acf0a8b,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 11:40:02.831,logistics_warehouseman_1
ORD_2f07e20c,buyer: Send order,2020-01-02 11:40:02.959,buyer
ORD_9a231e1a,seller_accountant_1: Received Task (on_pay),2020-01-02 11:45:02.934,seller_accountant_1
ORD_137d289f,seller_clerk_2: Completed Task (on_cancel_req),2020-01-02 12:00:25.792,seller_clerk_2
ORD_9a231e1a,seller_accountant_1: Started Task (on_pay),2020-01-02 12:00:25.794,seller_accountant_1
ORD_2f07e20c,seller_clerk_3: Received Task (on_order),2020-01-02 12:00:25.799,seller_clerk_3
ORD_2f07e20c,seller_clerk_3: Started Task (on_order),2020-01-02 12:03:06.534,seller_clerk_3
ORD_a2a87ef4,logistics_courier_1: Completed Task (send_deliver),2020-01-02 12:03:06.537,logistics_courier_1
ORD_3d971a8c,logistics_courier_1: Started Task (send_deliver),2020-01-02 12:03:06.542,logistics_courier_1
ORD_a2a87ef4,logistics: Send deliver,2020-01-02 12:03:06.652,logistics
ORD_5acf0a8b,buyer: Send pay,2020-01-02 12:18:06.781,buyer
ORD_9a231e1a,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 12:18:34.400,logistics_warehouseman_1
ORD_5acf0a8b,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 12:18:34.411,logistics_warehouseman_1
ORD_9a231e1a,seller_accountant_1: Completed Task (on_pay),2020-01-02 12:30:26.214,seller_accountant_1
ORD_5acf0a8b,seller_accountant_1: Received Task (on_pay),2020-01-02 12:30:26.221,seller_accountant_1
ORD_9a231e1a,logistics_courier_1: Queued Task (send_deliver),2020-01-02 12:30:26.223,logistics_courier_1
ORD_5acf0a8b,seller_accountant_1: Started Task (on_pay),2020-01-02 12:49:22.278,seller_accountant_1
ORD_2f07e20c,seller_clerk_3: Completed Task (on_order),2020-01-02 12:52:31.894,seller_clerk_3
ORD_5acf0a8b,seller_accountant_1: Completed Task (on_pay),2020-01-02 13:19:22.472,seller_accountant_1
ORD_2f07e20c,seller_accountant_1: Received Task (send_invoice),2020-01-02 13:19:22.492,seller_accountant_1
ORD_5acf0a8b,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 13:25:29.112,logistics_warehouseman_1
ORD_2f07e20c,seller_accountant_1: Started Task (send_invoice),2020-01-02 13:25:29.113,seller_accountant_1
ORD_5acf0a8b,logistics_courier_1: Queued Task (send_deliver),2020-01-02 13:29:22.698,logistics_courier_1
ORD_a2a87ef4,buyer: Send confirm,2020-01-02 13:29:22.830,buyer
ORD_2f07e20c,seller_accountant_1: Completed Task (send_invoice),2020-01-02 13:53:21.967,seller_accountant_1
ORD_2f07e20c,seller: Send invoice,2020-01-02 13:53:22.081,seller
ORD_3d971a8c,logistics_courier_1: Completed Task (send_deliver),2020-01-02 18:34:58.393,logistics_courier_1
ORD_137d289f,logistics_courier_1: Started Task (send_deliver),2020-01-02 18:34:58.398,logistics_courier_1
ORD_a2a87ef4,seller_clerk_4: Received Task (on_confirm),2020-01-02 18:34:58.402,seller_clerk_4
ORD_3d971a8c,logistics: Send deliver,2020-01-02 18:34:58.504,logistics
ORD_137d289f,logistics_courier_1: Completed Task (send_deliver),2020-01-02 23:28:02.017,logistics_courier_1
ORD_a2a87ef4,seller_clerk_4: Started Task (on_confirm),2020-01-02 23:28:02.021,seller_clerk_4
ORD_9a231e1a,logistics_courier_1: Started Task (send_deliver),2020-01-02 23:28:02.025,logistics_courier_1
ORD_137d289f,logistics: Send deliver,2020-01-02 23:28:02.135,logistics
ORD_a2a87ef4,seller_clerk_4: Completed Task (on_confirm),2020-01-02 23:38:02.128,seller_clerk_4
ORD_2f07e20c,buyer: Send pay,2020-01-03 00:28:56.879,buyer
ORD_9a231e1a,logistics_courier_1: Completed Task (send_deliver),2020-01-03 05:16:12.663,logistics_courier_1
ORD_5acf0a8b,logistics_courier_1: Started Task (send_deliver),2020-01-03 05:16:12.669,logistics_courier_1
ORD_9a231e1a,logistics: Send deliver,2020-01-03 05:16:12.769,logistics
ORD_5acf0a8b,logistics_courier_1: Completed Task (send_deliver),2020-01-03 11:11:29.082,logistics_courier_1
ORD_2f07e20c,seller_accountant_1: Received Task (on_pay),2020-01-03 11:11:29.097,seller_accountant_1
ORD_2f07e20c,seller_accountant_1: Started Task (on_pay),2020-01-03 11:11:29.185,seller_accountant_1
ORD_5acf0a8b,logistics: Send deliver,2020-01-03 11:11:29.200,logistics
ORD_2f07e20c,seller_accountant_1: Completed Task (on_pay),2020-01-03 11:41:29.289,seller_accountant_1
ORD_2f07e20c,seller_clerk_1: Received Task (send_delivery_req),2020-01-03 11:56:30.196,seller_clerk_1
ORD_2f07e20c,seller_clerk_1: Started Task (send_delivery_req),2020-01-03 12:12:35.863,seller_clerk_1
ORD_2f07e20c,seller_clerk_1: Completed Task (send_delivery_req),2020-01-03 12:42:35.968,seller_clerk_1
ORD_2f07e20c,seller: Send delivery_req,2020-01-03 12:42:36.088,seller
ORD_9a231e1a,buyer: Send confirm,2020-01-03 12:52:36.215,buyer
ORD_2f07e20c,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-03 13:02:36.191,logistics_warehouseman_1
ORD_2f07e20c,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-03 13:02:36.282,logistics_warehouseman_1
ORD_9a231e1a,seller_clerk_2: Received Task (on_confirm),2020-01-03 13:02:36.294,seller_clerk_2
ORD_5acf0a8b,buyer: Send confirm,2020-01-03 13:02:36.319,buyer
ORD_9a231e1a,seller_clerk_2: Started Task (on_confirm),2020-01-03 14:01:55.246,seller_clerk_2
ORD_2f07e20c,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-03 14:01:55.252,logistics_warehouseman_1
ORD_5acf0a8b,seller_clerk_3: Received Task (on_confirm),2020-01-03 14:01:55.258,seller_clerk_3
ORD_9a231e1a,seller_clerk_2: Completed Task (on_confirm),2020-01-03 14:11:55.356,seller_clerk_2
ORD_5acf0a8b,seller_clerk_3: Started Task (on_confirm),2020-01-03 14:11:55.357,seller_clerk_3
ORD_2f07e20c,logistics_courier_1: Received Task (send_deliver),2020-01-03 14:11:55.366,logistics_courier_1
ORD_5acf0a8b,seller_clerk_3: Completed Task (on_confirm),2020-01-03 14:21:55.454,seller_clerk_3
ORD_2f07e20c,logistics_courier_1: Started Task (send_deliver),2020-01-03 14:21:55.458,logistics_courier_1
ORD_2f07e20c,logistics_courier_1: Completed Task (send_deliver),2020-01-03 19:22:20.137,logistics_courier_1
ORD_2f07e20c,logistics: Send deliver,2020-01-03 19:22:20.253,logistics
ORD_2f07e20c,buyer: Send confirm,2020-01-03 19:46:57.427,buyer
ORD_2f07e20c,seller_clerk_4: Received Task (on_confirm),2020-01-03 19:46:57.512,seller_clerk_4
ORD_2f07e20c,seller_clerk_4: Started Task (on_confirm),2020-01-03 19:51:57.601,seller_clerk_4
ORD_be95d706,buyer: Send order,2020-01-03 19:51:57.741,buyer
ORD_bf8ee33c,buyer: Send order,2020-01-03 19:56:57.847,buyer
ORD_2f07e20c,seller_clerk_4: Completed Task (on_confirm),2020-01-03 20:01:57.807,seller_clerk_4
ORD_be95d706,seller_clerk_1: Received Task (on_order),2020-01-03 20:01:57.820,seller_clerk_1
ORD_be95d706,seller_clerk_1: Started Task (on_order),2020-01-03 20:01:57.913,seller_clerk_1
ORD_bf8ee33c,seller_clerk_2: Received Task (on_order),2020-01-03 20:01:57.924,seller_clerk_2
ORD_2e3bf1ee,buyer: Send order,2020-01-03 20:01:57.953,buyer
ORD_bf8ee33c,seller_clerk_2: Started Task (on_order),2020-01-03 20:42:26.221,seller_clerk_2
ORD_be95d706,seller_clerk_1: Completed Task (on_order),2020-01-03 20:42:26.225,seller_clerk_1
ORD_2e3bf1ee,seller_clerk_3: Received Task (on_order),2020-01-03 20:42:26.227,seller_clerk_3
ORD_2e3bf1ee,seller_clerk_3: Started Task (on_order),2020-01-03 21:29:23.915,seller_clerk_3
ORD_bf8ee33c,seller_clerk_2: Completed Task (on_order),2020-01-03 21:29:23.915,seller_clerk_2
ORD_be95d706,seller_accountant_1: Received Task (send_invoice),2020-01-03 21:29:23.927,seller_accountant_1
ORD_2e3bf1ee,seller_clerk_3: Completed Task (on_order),2020-01-03 22:24:19.720,seller_clerk_3
ORD_be95d706,seller_accountant_1: Started Task (send_invoice),2020-01-03 22:24:19.726,seller_accountant_1
ORD_bf8ee33c,seller_clerk_4: Received Task (send_delivery_req),2020-01-03 22:24:19.732,seller_clerk_4
ORD_bf8ee33c,seller_accountant_1: Queued Task (send_invoice),2020-01-03 22:24:19.734,seller_accountant_1
ORD_bf8ee33c,seller_clerk_4: Started Task (send_delivery_req),2020-01-03 22:58:49.591,seller_clerk_4
ORD_be95d706,seller_accountant_1: Completed Task (send_invoice),2020-01-03 22:58:49.592,seller_accountant_1
ORD_2e3bf1ee,seller_clerk_1: Received Task (send_delivery_req),2020-01-03 22:58:49.604,seller_clerk_1
ORD_bf8ee33c,seller_accountant_1: Started Task (send_invoice),2020-01-03 22:58:49.604,seller_accountant_1
ORD_2e3bf1ee,seller_accountant_1: Queued Task (send_invoice),2020-01-03 22:58:49.606,seller_accountant_1
ORD_be95d706,seller: Send invoice,2020-01-03 22:58:49.706,seller
ORD_2e3bf1ee,seller_clerk_1: Started Task (send_delivery_req),2020-01-03 23:25:28.369,seller_clerk_1
ORD_bf8ee33c,seller_accountant_1: Completed Task (send_invoice),2020-01-03 23:25:28.372,seller_accountant_1
ORD_2e3bf1ee,seller_accountant_1: Started Task (send_invoice),2020-01-03 23:25:28.378,seller_accountant_1
ORD_bf8ee33c,seller: Send invoice,2020-01-03 23:25:28.483,seller
ORD_bf8ee33c,seller_clerk_4: Completed Task (send_delivery_req),2020-01-03 23:28:49.799,seller_clerk_4
ORD_bf8ee33c,seller: Send delivery_req,2020-01-03 23:28:49.915,seller
ORD_2e3bf1ee,seller_accountant_1: Completed Task (send_invoice),2020-01-03 23:51:13.299,seller_accountant_1
ORD_2e3bf1ee,seller: Send invoice,2020-01-03 23:51:13.413,seller
ORD_2e3bf1ee,seller_clerk_1: Completed Task (send_delivery_req),2020-01-03 23:55:28.685,seller_clerk_1
ORD_bf8ee33c,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-03 23:55:28.690,logistics_warehouseman_1
ORD_2e3bf1ee,seller: Send delivery_req,2020-01-03 23:55:28.799,seller
ORD_bf8ee33c,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-03 23:56:13.504,logistics_warehouseman_1
ORD_2e3bf1ee,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-04 00:01:13.624,logistics_warehouseman_1
ORD_be95d706,buyer: Send cancel_req,2020-01-04 00:16:13.971,buyer
ORD_bf8ee33c,buyer: Send pay,2020-01-04 00:31:14.081,buyer
ORD_be95d706,seller_clerk_2: Received Task (on_cancel_req),2020-01-04 00:46:14.053,seller_clerk_2
ORD_2e3bf1ee,buyer: Send pay,2020-01-04 00:46:14.187,buyer
ORD_be95d706,seller_clerk_2: Started Task (on_cancel_req),2020-01-04 00:48:34.497,seller_clerk_2
ORD_bf8ee33c,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-04 00:48:34.497,logistics_warehouseman_1
ORD_2e3bf1ee,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-04 00:48:34.506,logistics_warehouseman_1
ORD_bf8ee33c,seller_accountant_1: Received Task (on_pay),2020-01-04 00:48:34.508,seller_accountant_1
ORD_bf8ee33c,seller_accountant_1: Started Task (on_pay),2020-01-04 00:51:14.258,seller_accountant_1
ORD_bf8ee33c,logistics_courier_1: Received Task (send_deliver),2020-01-04 00:51:14.266,logistics_courier_1
ORD_2e3bf1ee,seller_accountant_1: Queued Task (on_pay),2020-01-04 00:51:14.266,seller_accountant_1
ORD_c2703a1d,buyer: Send order,2020-01-04 00:51:14.399,buyer
ORD_be95d706,seller_clerk_2: Completed Task (on_cancel_req),2020-01-04 01:20:46.114,seller_clerk_2
ORD_bf8ee33c,logistics_courier_1: Started Task (send_deliver),2020-01-04 01:20:46.117,logistics_courier_1
ORD_bf8ee33c,seller_accountant_1: Completed Task (on_pay),2020-01-04 01:21:14.469,seller_accountant_1
ORD_2e3bf1ee,seller_accountant_1: Started Task (on_pay),2020-01-04 01:21:14.482,seller_accountant_1
ORD_be95d706,seller_clerk_3: Received Task (send_cancel_ack),2020-01-04 01:21:14.483,seller_clerk_3
ORD_c2703a1d,seller_clerk_4: Received Task (on_order),2020-01-04 01:21:14.483,seller_clerk_4
ORD_c2703a1d,seller_clerk_4: Started Task (on_order),2020-01-04 01:51:14.569,seller_clerk_4
ORD_2e3bf1ee,seller_accountant_1: Completed Task (on_pay),2020-01-04 01:51:14.572,seller_accountant_1
ORD_be95d706,seller_clerk_3: Started Task (send_cancel_ack),2020-01-04 01:51:14.573,seller_clerk_3
ORD_2e3bf1ee,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-04 01:53:37.030,logistics_warehouseman_1
ORD_be95d706,seller_clerk_3: Completed Task (send_cancel_ack),2020-01-04 01:56:14.781,seller_clerk_3
ORD_2e3bf1ee,logistics_courier_1: Queued Task (send_deliver),2020-01-04 01:56:14.791,logistics_courier_1
ORD_be95d706,seller: Send cancel_ack,2020-01-04 01:56:14.896,seller
