enactment_id,activity_name,timestamp,agent_name
ORD_b62923d0,seller_accountant_1: Received Task (on_pay),2020-01-02 00:51:05.734,seller_accountant_1
ORD_e49df3eb,seller: Send delivery_req,2020-01-02 00:51:05.844,seller
ORD_b62923d0,seller_accountant_1: Started Task (on_pay),2020-01-02 00:56:05.835,seller_accountant_1
ORD_c5df45fe,buyer: Send order,2020-01-02 00:56:05.976,buyer
ORD_e49df3eb,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 01:06:05.958,logistics_warehouseman_1
ORD_e49df3eb,buyer: Send cancel_req,2020-01-02 01:06:06.082,buyer
ORD_b62923d0,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 01:07:46.539,logistics_warehouseman_1
ORD_e49df3eb,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 01:07:46.544,logistics_warehouseman_1
ORD_b62923d0,logistics_courier_1: Received Task (send_deliver),2020-01-02 01:12:46.664,logistics_courier_1
ORD_b3ee90c1,buyer: Send order,2020-01-02 01:12:46.791,buyer
ORD_b62923d0,logistics_courier_1: Started Task (send_deliver),2020-01-02 01:26:06.256,logistics_courier_1
ORD_b62923d0,seller_accountant_1: Completed Task (on_pay),2020-01-02 01:26:06.256,seller_accountant_1
ORD_d148c8ed,seller_accountant_1: Received Task (send_invoice),2020-01-02 01:37:08.039,seller_accountant_1
ORD_effd2ae5,seller: Send cancel_ack,2020-01-02 01:37:08.143,seller
ORD_d148c8ed,seller_accountant_1: Started Task (send_invoice),2020-01-02 01:47:08.134,seller_accountant_1
ORD_e49df3eb,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 01:57:13.537,logistics_warehouseman_1
ORD_d148c8ed,seller_accountant_1: Completed Task (send_invoice),2020-01-02 02:13:00.879,seller_accountant_1
ORD_e49df3eb,logistics_courier_2: Received Task (send_deliver),2020-01-02 02:13:00.888,logistics_courier_2
ORD_d148c8ed,seller: Send invoice,2020-01-02 02:13:00.995,seller
ORD_e49df3eb,logistics_courier_2: Started Task (send_deliver),2020-01-02 02:18:00.996,logistics_courier_2
ORD_f40939a8,buyer: Send order,2020-01-02 02:23:01.237,buyer
ORD_b69f3c26,buyer: Send order,2020-01-02 02:28:01.343,buyer
ORD_c5df45fe,seller_accountant_1: Received Task (send_invoice),2020-01-02 03:11:05.687,seller_accountant_1
ORD_c5df45fe,seller_accountant_1: Started Task (send_invoice),2020-01-02 03:26:05.781,seller_accountant_1
ORD_d148c8ed,buyer: Send pay,2020-01-02 03:26:05.926,buyer
ORD_b924ad2e,buyer: Send order,2020-01-02 03:31:06.032,buyer
ORD_c5df45fe,seller_accountant_1: Completed Task (send_invoice),2020-01-02 03:56:57.929,seller_accountant_1
ORD_d148c8ed,seller_accountant_1: Received Task (on_pay),2020-01-02 03:56:57.938,seller_accountant_1
ORD_c5df45fe,seller: Send invoice,2020-01-02 03:56:58.038,seller
ORD_d148c8ed,seller_accountant_1: Started Task (on_pay),2020-01-02 03:58:47.476,seller_accountant_1
ORD_d148c8ed,seller_accountant_1: Completed Task (on_pay),2020-01-02 04:28:47.583,seller_accountant_1
ORD_b3ee90c1,seller_accountant_1: Received Task (send_invoice),2020-01-02 04:28:47.590,seller_accountant_1
ORD_b3ee90c1,seller_accountant_1: Started Task (send_invoice),2020-01-02 04:37:31.652,seller_accountant_1
ORD_f40939a8,seller_accountant_1: Queued Task (send_invoice),2020-01-02 04:42:31.759,seller_accountant_1
ORD_b3ee90c1,seller_accountant_1: Completed Task (send_invoice),2020-01-02 05:11:50.301,seller_accountant_1
ORD_f40939a8,seller_accountant_1: Started Task (send_invoice),2020-01-02 05:11:50.305,seller_accountant_1
ORD_b3ee90c1,seller: Send invoice,2020-01-02 05:11:50.410,seller
ORD_c5df45fe,buyer: Send cancel_req,2020-01-02 05:33:17.434,buyer
ORD_32b6615a,buyer: Send order,2020-01-02 05:38:17.539,buyer
ORD_f40939a8,seller_accountant_1: Completed Task (send_invoice),2020-01-02 05:42:09.151,seller_accountant_1
ORD_f40939a8,seller: Send invoice,2020-01-02 05:42:09.270,seller
ORD_c5df45fe,seller: Send delivery_req,2020-01-02 05:53:17.825,seller
ORD_c5df45fe,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-02 06:50:22.385,logistics_warehouseman_1
ORD_b924ad2e,seller_accountant_1: Received Task (send_invoice),2020-01-02 06:50:22.387,seller_accountant_1
ORD_b3ee90c1,buyer: Send cancel_req,2020-01-02 06:50:22.523,buyer
ORD_b924ad2e,seller_accountant_1: Started Task (send_invoice),2020-01-02 06:55:22.480,seller_accountant_1
ORD_c5df45fe,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 06:55:22.481,logistics_warehouseman_1
ORD_d148c8ed,seller: Send delivery_req,2020-01-02 07:10:22.701,seller
ORD_b62923d0,logistics_courier_1: Completed Task (send_deliver),2020-01-02 07:21:47.826,logistics_courier_1
ORD_b62923d0,logistics: Send deliver,2020-01-02 07:21:47.937,logistics
ORD_b924ad2e,seller_accountant_1: Completed Task (send_invoice),2020-01-02 07:29:19.468,seller_accountant_1
ORD_d148c8ed,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 07:29:19.474,logistics_warehouseman_1
ORD_b924ad2e,seller: Send invoice,2020-01-02 07:29:19.577,seller
ORD_f40939a8,buyer: Send cancel_req,2020-01-02 07:31:48.184,buyer
ORD_f40939a8,seller: Send delivery_req,2020-01-02 07:40:23.121,seller
ORD_b69f3c26,seller: Send reject,2020-01-02 07:45:23.230,seller
ORD_f40939a8,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 07:54:57.635,logistics_warehouseman_1
ORD_e49df3eb,logistics_courier_2: Completed Task (send_deliver),2020-01-02 07:58:19.685,logistics_courier_2
ORD_e49df3eb,logistics: Send deliver,2020-01-02 07:58:19.795,logistics
ORD_c5df45fe,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 07:58:33.284,logistics_warehouseman_1
ORD_d148c8ed,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 07:58:33.289,logistics_warehouseman_1
ORD_c5df45fe,logistics_courier_3: Received Task (send_deliver),2020-01-02 07:59:57.956,logistics_courier_3
ORD_c5df45fe,logistics_courier_3: Started Task (send_deliver),2020-01-02 08:09:58.056,logistics_courier_3
ORD_b62923d0,buyer: Send confirm,2020-01-02 08:09:58.199,buyer
ORD_946ad6dc,buyer: Send order,2020-01-02 08:19:58.518,buyer
ORD_dc531351,buyer: Send order,2020-01-02 08:24:58.625,buyer
ORD_44be86cc,buyer: Send order,2020-01-02 08:49:40.200,buyer
ORD_d148c8ed,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 09:00:05.396,logistics_warehouseman_1
ORD_f40939a8,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 09:00:05.398,logistics_warehouseman_1
ORD_d148c8ed,logistics_courier_1: Received Task (send_deliver),2020-01-02 09:04:40.271,logistics_courier_1
ORD_b924ad2e,buyer: Send pay,2020-01-02 09:04:40.407,buyer
ORD_d148c8ed,logistics_courier_1: Started Task (send_deliver),2020-01-02 09:06:09.981,logistics_courier_1
ORD_32b6615a,seller_accountant_1: Received Task (send_invoice),2020-01-02 09:40:08.667,seller_accountant_1
ORD_b924ad2e,seller_accountant_1: Received Task (on_pay),2020-01-02 09:40:08.669,seller_accountant_1
ORD_32b6615a,seller_accountant_1: Started Task (send_invoice),2020-01-02 10:05:13.051,seller_accountant_1
ORD_f40939a8,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 10:05:13.055,logistics_warehouseman_1
ORD_f40939a8,logistics_courier_2: Received Task (send_deliver),2020-01-02 10:14:36.950,logistics_courier_2
ORD_f40939a8,logistics_courier_2: Started Task (send_deliver),2020-01-02 10:24:37.043,logistics_courier_2
ORD_32b6615a,seller_accountant_1: Completed Task (send_invoice),2020-01-02 10:30:39.198,seller_accountant_1
ORD_b924ad2e,seller_accountant_1: Started Task (on_pay),2020-01-02 10:30:39.205,seller_accountant_1
ORD_32b6615a,seller: Send invoice,2020-01-02 10:30:39.311,seller
ORD_cb306aca,buyer: Send order,2020-01-02 10:35:39.446,buyer
ORD_b924ad2e,seller_accountant_1: Completed Task (on_pay),2020-01-02 11:00:39.405,seller_accountant_1
ORD_946ad6dc,seller_accountant_1: Received Task (send_invoice),2020-01-02 11:14:24.515,seller_accountant_1
ORD_946ad6dc,seller_accountant_1: Started Task (send_invoice),2020-01-02 11:52:04.474,seller_accountant_1
ORD_946ad6dc,seller_accountant_1: Completed Task (send_invoice),2020-01-02 12:13:34.451,seller_accountant_1
ORD_dc531351,seller_accountant_1: Received Task (send_invoice),2020-01-02 12:13:34.463,seller_accountant_1
ORD_946ad6dc,seller: Send invoice,2020-01-02 12:13:34.565,seller
ORD_dc531351,seller_accountant_1: Started Task (send_invoice),2020-01-02 12:23:34.559,seller_accountant_1
ORD_32b6615a,buyer: Send cancel_req,2020-01-02 12:23:34.703,buyer
ORD_dc531351,seller_accountant_1: Completed Task (send_invoice),2020-01-02 12:57:30.432,seller_accountant_1
ORD_44be86cc,seller_accountant_1: Received Task (send_invoice),2020-01-02 12:57:30.444,seller_accountant_1
ORD_dc531351,seller: Send invoice,2020-01-02 12:57:30.549,seller
ORD_44be86cc,seller_accountant_1: Started Task (send_invoice),2020-01-02 13:01:52.700,seller_accountant_1
ORD_32b6615a,seller: Send delivery_req,2020-01-02 13:01:52.818,seller
ORD_32b6615a,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-02 13:06:52.920,logistics_warehouseman_1
ORD_b3ee90c1,seller: Send cancel_ack,2020-01-02 13:06:53.026,seller
ORD_32b6615a,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 13:11:53.013,logistics_warehouseman_1
ORD_946ad6dc,buyer: Send cancel_req,2020-01-02 13:21:53.269,buyer
ORD_44be86cc,seller_accountant_1: Completed Task (send_invoice),2020-01-02 13:36:12.932,seller_accountant_1
ORD_44be86cc,seller: Send invoice,2020-01-02 13:36:13.046,seller
ORD_b924ad2e,seller: Send delivery_req,2020-01-02 13:36:53.459,seller
ORD_dc531351,buyer: Send cancel_req,2020-01-02 13:46:13.329,buyer
ORD_b924ad2e,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 13:51:13.325,logistics_warehouseman_1
ORD_0e3d4fcc,buyer: Send order,2020-01-02 13:56:13.536,buyer
ORD_32b6615a,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 14:08:11.055,logistics_warehouseman_1
ORD_b924ad2e,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 14:08:11.061,logistics_warehouseman_1
ORD_32b6615a,logistics_courier_3: Queued Task (send_deliver),2020-01-02 14:20:11.766,logistics_courier_3
ORD_cb306aca,seller_accountant_1: Received Task (send_invoice),2020-01-02 14:30:11.881,seller_accountant_1
ORD_44be86cc,buyer: Send cancel_req,2020-01-02 14:30:11.991,buyer
ORD_cb306aca,seller_accountant_1: Started Task (send_invoice),2020-01-02 14:36:51.735,seller_accountant_1
ORD_c5df45fe,logistics_courier_3: Completed Task (send_deliver),2020-01-02 14:36:51.736,logistics_courier_3
ORD_32b6615a,logistics_courier_3: Started Task (send_deliver),2020-01-02 14:36:51.739,logistics_courier_3
ORD_c5df45fe,logistics: Send deliver,2020-01-02 14:36:51.864,logistics
ORD_946ad6dc,seller: Send delivery_req,2020-01-02 14:50:12.193,seller
ORD_d148c8ed,logistics_courier_1: Completed Task (send_deliver),2020-01-02 15:01:17.545,logistics_courier_1
ORD_d148c8ed,logistics: Send deliver,2020-01-02 15:01:17.680,logistics
ORD_cb306aca,seller_accountant_1: Completed Task (send_invoice),2020-01-02 15:08:20.742,seller_accountant_1
ORD_946ad6dc,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 15:08:20.777,logistics_warehouseman_1
ORD_cb306aca,seller: Send invoice,2020-01-02 15:08:20.880,seller
ORD_b924ad2e,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 15:14:37.510,logistics_warehouseman_1
ORD_946ad6dc,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 15:14:37.514,logistics_warehouseman_1
ORD_b924ad2e,logistics_courier_1: Received Task (send_deliver),2020-01-02 15:20:12.513,logistics_courier_1
ORD_dc531351,seller: Send delivery_req,2020-01-02 15:20:12.614,seller
ORD_b924ad2e,logistics_courier_1: Started Task (send_deliver),2020-01-02 15:21:36.880,logistics_courier_1
ORD_dc531351,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 15:37:25.648,logistics_warehouseman_1
ORD_946ad6dc,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 16:04:26.152,logistics_warehouseman_1
ORD_dc531351,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 16:04:26.159,logistics_warehouseman_1
ORD_946ad6dc,logistics_courier_2: Queued Task (send_deliver),2020-01-02 16:04:35.383,logistics_courier_2
ORD_d148c8ed,buyer: Send confirm,2020-01-02 16:04:35.497,buyer
ORD_f40939a8,logistics_courier_2: Completed Task (send_deliver),2020-01-02 16:12:37.966,logistics_courier_2
ORD_946ad6dc,logistics_courier_2: Started Task (send_deliver),2020-01-02 16:12:37.970,logistics_courier_2
ORD_f40939a8,logistics: Send deliver,2020-01-02 16:12:38.096,logistics
ORD_cb306aca,buyer: Send cancel_req,2020-01-02 16:14:35.708,buyer
ORD_dc531351,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 17:05:53.076,logistics_warehouseman_1
ORD_dc531351,logistics_courier_3: Queued Task (send_deliver),2020-01-02 17:06:02.098,logistics_courier_3
ORD_461217e7,buyer: Send order,2020-01-02 17:27:52.040,buyer
ORD_0e3d4fcc,seller_accountant_1: Received Task (send_invoice),2020-01-02 18:00:07.939,seller_accountant_1
ORD_a4a8fba1,buyer: Send order,2020-01-02 18:00:08.060,buyer
ORD_0e3d4fcc,seller_accountant_1: Started Task (send_invoice),2020-01-02 18:25:08.020,seller_accountant_1
ORD_cb306aca,seller: Send delivery_req,2020-01-02 18:25:08.147,seller
ORD_0e3d4fcc,seller_accountant_1: Completed Task (send_invoice),2020-01-02 18:54:11.204,seller_accountant_1
ORD_0e3d4fcc,seller: Send invoice,2020-01-02 18:54:11.333,seller
ORD_cb306aca,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-02 19:05:15.747,logistics_warehouseman_1
ORD_cb306aca,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 19:15:15.837,logistics_warehouseman_1
ORD_32b6615a,logistics_courier_3: Completed Task (send_deliver),2020-01-02 20:11:37.485,logistics_courier_3
ORD_dc531351,logistics_courier_3: Started Task (send_deliver),2020-01-02 20:11:37.491,logistics_courier_3
ORD_32b6615a,logistics: Send deliver,2020-01-02 20:11:37.605,logistics
ORD_cb306aca,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 20:21:17.725,logistics_warehouseman_1
ORD_cb306aca,logistics_courier_1: Queued Task (send_deliver),2020-01-02 20:34:54.465,logistics_courier_1
ORD_461217e7,seller_accountant_1: Received Task (send_invoice),2020-01-02 20:36:17.942,seller_accountant_1
ORD_0e3d4fcc,buyer: Send pay,2020-01-02 20:36:18.072,buyer
ORD_461217e7,seller_accountant_1: Started Task (send_invoice),2020-01-02 20:51:39.238,seller_accountant_1
ORD_461217e7,seller_accountant_1: Completed Task (send_invoice),2020-01-02 21:22:07.289,seller_accountant_1
ORD_0e3d4fcc,seller_accountant_1: Received Task (on_pay),2020-01-02 21:22:07.300,seller_accountant_1
ORD_461217e7,seller: Send invoice,2020-01-02 21:22:07.403,seller
ORD_0e3d4fcc,seller_accountant_1: Started Task (on_pay),2020-01-02 21:25:48.241,seller_accountant_1
ORD_b924ad2e,logistics_courier_1: Completed Task (send_deliver),2020-01-02 21:25:58.824,logistics_courier_1
ORD_cb306aca,logistics_courier_1: Started Task (send_deliver),2020-01-02 21:25:58.829,logistics_courier_1
ORD_a4a8fba1,seller_accountant_1: Queued Task (send_invoice),2020-01-02 21:25:58.831,seller_accountant_1
ORD_b924ad2e,logistics: Send deliver,2020-01-02 21:25:58.932,logistics
ORD_44be86cc,seller: Send cancel_ack,2020-01-02 21:30:48.562,seller
ORD_0e3d4fcc,seller_accountant_1: Completed Task (on_pay),2020-01-02 21:55:48.658,seller_accountant_1
ORD_a4a8fba1,seller_accountant_1: Started Task (send_invoice),2020-01-02 21:55:48.664,seller_accountant_1
ORD_461217e7,seller: Send delivery_req,2020-01-02 22:00:48.875,seller
ORD_a4a8fba1,seller_accountant_1: Completed Task (send_invoice),2020-01-02 22:17:43.759,seller_accountant_1
ORD_461217e7,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-02 22:17:43.763,logistics_warehouseman_1
ORD_a4a8fba1,seller: Send invoice,2020-01-02 22:17:43.867,seller
ORD_461217e7,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 22:21:44.743,logistics_warehouseman_1
ORD_461217e7,buyer: Send pay,2020-01-02 22:21:44.888,buyer
ORD_946ad6dc,logistics_courier_2: Completed Task (send_deliver),2020-01-02 22:27:33.777,logistics_courier_2
ORD_461217e7,seller_accountant_1: Received Task (on_pay),2020-01-02 22:27:33.782,seller_accountant_1
ORD_946ad6dc,logistics: Send deliver,2020-01-02 22:27:33.886,logistics
ORD_461217e7,seller_accountant_1: Started Task (on_pay),2020-01-02 22:30:49.396,seller_accountant_1
ORD_a4a8fba1,seller: Send delivery_req,2020-01-02 22:30:49.506,seller
ORD_b924ad2e,buyer: Send confirm,2020-01-02 22:36:45.310,buyer
ORD_a4a8fba1,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 22:41:45.280,logistics_warehouseman_1
ORD_95498a67,buyer: Send order,2020-01-02 22:46:45.522,buyer
ORD_461217e7,seller_accountant_1: Completed Task (on_pay),2020-01-02 23:00:49.821,seller_accountant_1
ORD_0e3d4fcc,seller: Send delivery_req,2020-01-02 23:00:49.929,seller
ORD_0e3d4fcc,logistics_warehouseman_1: Queued Task (on_delivery_req),2020-01-02 23:10:50.035,logistics_warehouseman_1
ORD_461217e7,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-02 23:13:52.849,logistics_warehouseman_1
ORD_a4a8fba1,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-02 23:13:52.854,logistics_warehouseman_1
ORD_461217e7,logistics_courier_2: Received Task (send_deliver),2020-01-02 23:16:12.075,logistics_courier_2
ORD_a4a8fba1,buyer: Send pay,2020-01-02 23:16:12.211,buyer
ORD_461217e7,logistics_courier_2: Started Task (send_deliver),2020-01-02 23:58:02.152,logistics_courier_2
ORD_a4a8fba1,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-03 00:13:22.537,logistics_warehouseman_1
ORD_95498a67,seller_accountant_1: Received Task (send_invoice),2020-01-03 00:13:22.543,seller_accountant_1
ORD_0e3d4fcc,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-03 00:13:22.543,logistics_warehouseman_1
ORD_a4a8fba1,seller_accountant_1: Received Task (on_pay),2020-01-03 00:13:22.545,seller_accountant_1
ORD_95498a67,seller_accountant_1: Started Task (send_invoice),2020-01-03 00:18:22.642,seller_accountant_1
ORD_a4a8fba1,logistics_courier_3: Queued Task (send_deliver),2020-01-03 00:18:22.648,logistics_courier_3
ORD_6a832a66,buyer: Send order,2020-01-03 00:18:22.787,buyer
ORD_95498a67,seller: Send delivery_req,2020-01-03 00:48:22.859,seller
ORD_95498a67,seller_accountant_1: Completed Task (send_invoice),2020-01-03 00:49:00.241,seller_accountant_1
ORD_a4a8fba1,seller_accountant_1: Started Task (on_pay),2020-01-03 00:49:00.245,seller_accountant_1
ORD_95498a67,seller: Send invoice,2020-01-03 00:49:00.345,seller
ORD_0e3d4fcc,logistics_warehouseman_1: Completed Task (on_delivery_req),2020-01-03 01:04:28.866,logistics_warehouseman_1
ORD_95498a67,logistics_warehouseman_1: Received Task (on_delivery_req),2020-01-03 01:04:28.874,logistics_warehouseman_1
ORD_a4a8fba1,seller_accountant_1: Completed Task (on_pay),2020-01-03 01:19:00.436,seller_accountant_1
ORD_95498a67,logistics_warehouseman_1: Started Task (on_delivery_req),2020-01-03 01:19:00.440,logistics_warehouseman_1
ORD_0e3d4fcc,logistics_courier_1: Queued Task (send_deliver),2020-01-03 01:19:00.448,logistics_courier_1
ORD_dc531351,logistics_courier_3: Completed Task (send_deliver),2020-01-03 01:49:38.683,logistics_courier_3
ORD_a4a8fba1,logistics_courier_3: Started Task (send_deliver),2020-01-03 01:49:38.688,logistics_courier_3
ORD_6a832a66,seller_accountant_1: Received Task (send_invoice),2020-01-03 01:49:38.695,seller_accountant_1
ORD_dc531351,logistics: Send deliver,2020-01-03 01:49:38.796,logistics
ORD_6a832a66,seller_accountant_1: Started Task (send_invoice),2020-01-03 01:50:12.776,seller_accountant_1
